#omega	spectral weight
-5.000000e+00	2.910263e-05
-4.997500e+00	2.912130e-05
-4.995000e+00	2.913999e-05
-4.992500e+00	2.915870e-05
-4.990000e+00	2.917743e-05
-4.987500e+00	2.919619e-05
-4.985000e+00	2.921496e-05
-4.982500e+00	2.923376e-05
-4.980000e+00	2.925258e-05
-4.977500e+00	2.927142e-05
-4.975000e+00	2.929028e-05
-4.972500e+00	2.930916e-05
-4.970000e+00	2.932807e-05
-4.967500e+00	2.934700e-05
-4.965000e+00	2.936595e-05
-4.962500e+00	2.938492e-05
-4.960000e+00	2.940391e-05
-4.957500e+00	2.942293e-05
-4.955000e+00	2.944197e-05
-4.952500e+00	2.946103e-05
-4.950000e+00	2.948011e-05
-4.947500e+00	2.949921e-05
-4.945000e+00	2.951834e-05
-4.942500e+00	2.953749e-05
-4.940000e+00	2.955666e-05
-4.937500e+00	2.957585e-05
-4.935000e+00	2.959507e-05
-4.932500e+00	2.961431e-05
-4.930000e+00	2.963357e-05
-4.927500e+00	2.965285e-05
-4.925000e+00	2.967216e-05
-4.922500e+00	2.969149e-05
-4.920000e+00	2.971084e-05
-4.917500e+00	2.973021e-05
-4.915000e+00	2.974961e-05
-4.912500e+00	2.976903e-05
-4.910000e+00	2.978847e-05
-4.907500e+00	2.980794e-05
-4.905000e+00	2.982742e-05
-4.902500e+00	2.984694e-05
-4.900000e+00	2.986647e-05
-4.897500e+00	2.988603e-05
-4.895000e+00	2.990561e-05
-4.892500e+00	2.992521e-05
-4.890000e+00	2.994483e-05
-4.887500e+00	2.996448e-05
-4.885000e+00	2.998416e-05
-4.882500e+00	3.000385e-05
-4.880000e+00	3.002357e-05
-4.877500e+00	3.004331e-05
-4.875000e+00	3.006308e-05
-4.872500e+00	3.008287e-05
-4.870000e+00	3.010268e-05
-4.867500e+00	3.012252e-05
-4.865000e+00	3.014238e-05
-4.862500e+00	3.016226e-05
-4.860000e+00	3.018217e-05
-4.857500e+00	3.020210e-05
-4.855000e+00	3.022205e-05
-4.852500e+00	3.024203e-05
-4.850000e+00	3.026203e-05
-4.847500e+00	3.028205e-05
-4.845000e+00	3.030210e-05
-4.842500e+00	3.032218e-05
-4.840000e+00	3.034227e-05
-4.837500e+00	3.036240e-05
-4.835000e+00	3.038254e-05
-4.832500e+00	3.040271e-05
-4.830000e+00	3.042290e-05
-4.827500e+00	3.044312e-05
-4.825000e+00	3.046336e-05
-4.822500e+00	3.048363e-05
-4.820000e+00	3.050392e-05
-4.817500e+00	3.052423e-05
-4.815000e+00	3.054457e-05
-4.812500e+00	3.056494e-05
-4.810000e+00	3.058532e-05
-4.807500e+00	3.060574e-05
-4.805000e+00	3.062617e-05
-4.802500e+00	3.064663e-05
-4.800000e+00	3.066712e-05
-4.797500e+00	3.068763e-05
-4.795000e+00	3.070817e-05
-4.792500e+00	3.072873e-05
-4.790000e+00	3.074931e-05
-4.787500e+00	3.076992e-05
-4.785000e+00	3.079056e-05
-4.782500e+00	3.081122e-05
-4.780000e+00	3.083190e-05
-4.777500e+00	3.085261e-05
-4.775000e+00	3.087335e-05
-4.772500e+00	3.089411e-05
-4.770000e+00	3.091489e-05
-4.767500e+00	3.093571e-05
-4.765000e+00	3.095654e-05
-4.762500e+00	3.097740e-05
-4.760000e+00	3.099829e-05
-4.757500e+00	3.101920e-05
-4.755000e+00	3.104014e-05
-4.752500e+00	3.106110e-05
-4.750000e+00	3.108209e-05
-4.747500e+00	3.110311e-05
-4.745000e+00	3.112415e-05
-4.742500e+00	3.114521e-05
-4.740000e+00	3.116630e-05
-4.737500e+00	3.118742e-05
-4.735000e+00	3.120856e-05
-4.732500e+00	3.122973e-05
-4.730000e+00	3.125093e-05
-4.727500e+00	3.127215e-05
-4.725000e+00	3.129339e-05
-4.722500e+00	3.131467e-05
-4.720000e+00	3.133597e-05
-4.717500e+00	3.135729e-05
-4.715000e+00	3.137864e-05
-4.712500e+00	3.140002e-05
-4.710000e+00	3.142142e-05
-4.707500e+00	3.144285e-05
-4.705000e+00	3.146431e-05
-4.702500e+00	3.148579e-05
-4.700000e+00	3.150730e-05
-4.697500e+00	3.152884e-05
-4.695000e+00	3.155040e-05
-4.692500e+00	3.157199e-05
-4.690000e+00	3.159361e-05
-4.687500e+00	3.161525e-05
-4.685000e+00	3.163692e-05
-4.682500e+00	3.165862e-05
-4.680000e+00	3.168034e-05
-4.677500e+00	3.170209e-05
-4.675000e+00	3.172387e-05
-4.672500e+00	3.174567e-05
-4.670000e+00	3.176751e-05
-4.667500e+00	3.178936e-05
-4.665000e+00	3.181125e-05
-4.662500e+00	3.183316e-05
-4.660000e+00	3.185510e-05
-4.657500e+00	3.187707e-05
-4.655000e+00	3.189907e-05
-4.652500e+00	3.192109e-05
-4.650000e+00	3.194314e-05
-4.647500e+00	3.196522e-05
-4.645000e+00	3.198732e-05
-4.642500e+00	3.200946e-05
-4.640000e+00	3.203162e-05
-4.637500e+00	3.205381e-05
-4.635000e+00	3.207602e-05
-4.632500e+00	3.209827e-05
-4.630000e+00	3.212054e-05
-4.627500e+00	3.214284e-05
-4.625000e+00	3.216517e-05
-4.622500e+00	3.218752e-05
-4.620000e+00	3.220991e-05
-4.617500e+00	3.223232e-05
-4.615000e+00	3.225476e-05
-4.612500e+00	3.227723e-05
-4.610000e+00	3.229973e-05
-4.607500e+00	3.232225e-05
-4.605000e+00	3.234481e-05
-4.602500e+00	3.236739e-05
-4.600000e+00	3.239000e-05
-4.597500e+00	3.241264e-05
