#omega	spectral weight
-1.000000e+01	3.593409e-05
-9.997500e+00	3.594778e-05
-9.995000e+00	3.596149e-05
-9.992500e+00	3.597520e-05
-9.990000e+00	3.598891e-05
-9.987500e+00	3.600264e-05
-9.985000e+00	3.601637e-05
-9.982500e+00	3.603011e-05
-9.980000e+00	3.604386e-05
-9.977500e+00	3.605762e-05
-9.975000e+00	3.607139e-05
-9.972500e+00	3.608516e-05
-9.970000e+00	3.609894e-05
-9.967500e+00	3.611273e-05
-9.965000e+00	3.612653e-05
-9.962500e+00	3.614033e-05
-9.960000e+00	3.615415e-05
-9.957500e+00	3.616797e-05
-9.955000e+00	3.618180e-05
-9.952500e+00	3.619563e-05
-9.950000e+00	3.620948e-05
-9.947500e+00	3.622333e-05
-9.945000e+00	3.623719e-05
-9.942500e+00	3.625106e-05
-9.940000e+00	3.626494e-05
-9.937500e+00	3.627883e-05
-9.935000e+00	3.629272e-05
-9.932500e+00	3.630662e-05
-9.930000e+00	3.632053e-05
-9.927500e+00	3.633445e-05
-9.925000e+00	3.634837e-05
-9.922500e+00	3.636231e-05
-9.920000e+00	3.637625e-05
-9.917500e+00	3.639020e-05
-9.915000e+00	3.640416e-05
-9.912500e+00	3.641812e-05
-9.910000e+00	3.643210e-05
-9.907500e+00	3.644608e-05
-9.905000e+00	3.646007e-05
-9.902500e+00	3.647407e-05
-9.900000e+00	3.648808e-05
-9.897500e+00	3.650209e-05
-9.895000e+00	3.651611e-05
-9.892500e+00	3.653014e-05
-9.890000e+00	3.654418e-05
-9.887500e+00	3.655823e-05
-9.885000e+00	3.657229e-05
-9.882500e+00	3.658635e-05
-9.880000e+00	3.660042e-05
-9.877500e+00	3.661450e-05
-9.875000e+00	3.662859e-05
-9.872500e+00	3.664269e-05
-9.870000e+00	3.665679e-05
-9.867500e+00	3.667091e-05
-9.865000e+00	3.668503e-05
-9.862500e+00	3.669916e-05
-9.860000e+00	3.671330e-05
-9.857500e+00	3.672744e-05
-9.855000e+00	3.674160e-05
-9.852500e+00	3.675576e-05
-9.850000e+00	3.676993e-05
-9.847500e+00	3.678411e-05
-9.845000e+00	3.679830e-05
-9.842500e+00	3.681249e-05
-9.840000e+00	3.682670e-05
-9.837500e+00	3.684091e-05
-9.835000e+00	3.685513e-05
-9.832500e+00	3.686936e-05
-9.830000e+00	3.688360e-05
-9.827500e+00	3.689784e-05
-9.825000e+00	3.691209e-05
-9.822500e+00	3.692636e-05
-9.820000e+00	3.694063e-05
-9.817500e+00	3.695491e-05
