#omega	spectral weight
-1.000000e+01	3.974578e-04
-9.950000e+00	4.010120e-04
-9.900000e+00	4.046173e-04
-9.850000e+00	4.082749e-04
-9.800000e+00	4.119857e-04
-9.750000e+00	4.157509e-04
-9.700000e+00	4.195716e-04
-9.650000e+00	4.234490e-04
-9.600000e+00	4.273842e-04
-9.550000e+00	4.313784e-04
-9.500000e+00	4.354329e-04
-9.450000e+00	4.395491e-04
-9.400000e+00	4.437281e-04
-9.350000e+00	4.479714e-04
-9.300000e+00	4.522803e-04
-9.250000e+00	4.566563e-04
-9.200000e+00	4.611009e-04
-9.150000e+00	4.656156e-04
-9.100000e+00	4.702019e-04
-9.050000e+00	4.748614e-04
-9.000000e+00	4.795959e-04
-8.950000e+00	4.844070e-04
-8.900000e+00	4.892964e-04
-8.850000e+00	4.942660e-04
-8.800000e+00	4.993176e-04
-8.750000e+00	5.044532e-04
-8.700000e+00	5.096746e-04
-8.650000e+00	5.149840e-04
-8.600000e+00	5.203835e-04
-8.550000e+00	5.258751e-04
-8.500000e+00	5.314612e-04
-8.450000e+00	5.371440e-04
-8.400000e+00	5.429259e-04
-8.350000e+00	5.488093e-04
-8.300000e+00	5.547968e-04
-8.250000e+00	5.608910e-04
-8.200000e+00	5.670946e-04
-8.150000e+00	5.734103e-04
-8.100000e+00	5.798410e-04
-8.050000e+00	5.863897e-04
-8.000000e+00	5.930595e-04
-7.950000e+00	5.998536e-04
-7.900000e+00	6.067751e-04
-7.850000e+00	6.138276e-04
-7.800000e+00	6.210144e-04
-7.750000e+00	6.283394e-04
-7.700000e+00	6.358061e-04
-7.650000e+00	6.434186e-04
-7.600000e+00	6.511808e-04
-7.550000e+00	6.590969e-04
-7.500000e+00	6.671713e-04
-7.450000e+00	6.754084e-04
-7.400000e+00	6.838129e-04
-7.350000e+00	6.923897e-04
-7.300000e+00	7.011437e-04
-7.250000e+00	7.100801e-04
-7.200000e+00	7.192044e-04
-7.150000e+00	7.285221e-04
