#omega	spectral weight
-5.000000e+00	3.697120e-05
-4.997500e+00	3.700834e-05
-4.995000e+00	3.704556e-05
-4.992500e+00	3.708284e-05
-4.990000e+00	3.712020e-05
-4.987500e+00	3.715763e-05
-4.985000e+00	3.719514e-05
-4.982500e+00	3.723271e-05
-4.980000e+00	3.727036e-05
-4.977500e+00	3.730808e-05
-4.975000e+00	3.734588e-05
-4.972500e+00	3.738374e-05
-4.970000e+00	3.742168e-05
-4.967500e+00	3.745970e-05
-4.965000e+00	3.749778e-05
-4.962500e+00	3.753595e-05
-4.960000e+00	3.757418e-05
-4.957500e+00	3.761249e-05
-4.955000e+00	3.765088e-05
-4.952500e+00	3.768933e-05
-4.950000e+00	3.772787e-05
-4.947500e+00	3.776648e-05
-4.945000e+00	3.780516e-05
-4.942500e+00	3.784392e-05
-4.940000e+00	3.788276e-05
-4.937500e+00	3.792167e-05
-4.935000e+00	3.796066e-05
-4.932500e+00	3.799973e-05
-4.930000e+00	3.803887e-05
-4.927500e+00	3.807809e-05
-4.925000e+00	3.811738e-05
-4.922500e+00	3.815676e-05
-4.920000e+00	3.819621e-05
-4.917500e+00	3.823574e-05
-4.915000e+00	3.827534e-05
-4.912500e+00	3.831503e-05
-4.910000e+00	3.835479e-05
-4.907500e+00	3.839463e-05
-4.905000e+00	3.843456e-05
-4.902500e+00	3.847456e-05
-4.900000e+00	3.851464e-05
-4.897500e+00	3.855479e-05
-4.895000e+00	3.859503e-05
-4.892500e+00	3.863535e-05
-4.890000e+00	3.867575e-05
-4.887500e+00	3.871623e-05
-4.885000e+00	3.875680e-05
-4.882500e+00	3.879744e-05
-4.880000e+00	3.883816e-05
-4.877500e+00	3.887897e-05
-4.875000e+00	3.891985e-05
-4.872500e+00	3.896082e-05
-4.870000e+00	3.900187e-05
-4.867500e+00	3.904301e-05
-4.865000e+00	3.908422e-05
-4.862500e+00	3.912552e-05
-4.860000e+00	3.916690e-05
-4.857500e+00	3.920837e-05
-4.855000e+00	3.924992e-05
-4.852500e+00	3.929155e-05
-4.850000e+00	3.933327e-05
-4.847500e+00	3.937507e-05
-4.845000e+00	3.941696e-05
-4.842500e+00	3.945893e-05
-4.840000e+00	3.950098e-05
-4.837500e+00	3.954313e-05
-4.835000e+00	3.958535e-05
-4.832500e+00	3.962767e-05
-4.830000e+00	3.967007e-05
-4.827500e+00	3.971255e-05
-4.825000e+00	3.975513e-05
-4.822500e+00	3.979778e-05
-4.820000e+00	3.984053e-05
-4.817500e+00	3.988337e-05
-4.815000e+00	3.992629e-05
-4.812500e+00	3.996930e-05
-4.810000e+00	4.001240e-05
-4.807500e+00	4.005558e-05
-4.805000e+00	4.009886e-05
-4.802500e+00	4.014222e-05
-4.800000e+00	4.018568e-05
-4.797500e+00	4.022922e-05
-4.795000e+00	4.027285e-05
-4.792500e+00	4.031658e-05
-4.790000e+00	4.036039e-05
-4.787500e+00	4.040429e-05
-4.785000e+00	4.044829e-05
-4.782500e+00	4.049237e-05
-4.780000e+00	4.053655e-05
-4.777500e+00	4.058082e-05
-4.775000e+00	4.062518e-05
-4.772500e+00	4.066964e-05
-4.770000e+00	4.071418e-05
-4.767500e+00	4.075882e-05
-4.765000e+00	4.080355e-05
-4.762500e+00	4.084838e-05
-4.760000e+00	4.089330e-05
-4.757500e+00	4.093831e-05
-4.755000e+00	4.098342e-05
-4.752500e+00	4.102862e-05
-4.750000e+00	4.107392e-05
-4.747500e+00	4.111931e-05
-4.745000e+00	4.116480e-05
-4.742500e+00	4.121038e-05
-4.740000e+00	4.125606e-05
-4.737500e+00	4.130183e-05
-4.735000e+00	4.134771e-05
-4.732500e+00	4.139367e-05
-4.730000e+00	4.143974e-05
-4.727500e+00	4.148590e-05
-4.725000e+00	4.153216e-05
-4.722500e+00	4.157852e-05
-4.720000e+00	4.162498e-05
-4.717500e+00	4.167154e-05
-4.715000e+00	4.171819e-05
-4.712500e+00	4.176495e-05
-4.710000e+00	4.181180e-05
-4.707500e+00	4.185875e-05
-4.705000e+00	4.190581e-05
-4.702500e+00	4.195296e-05
-4.700000e+00	4.200022e-05
-4.697500e+00	4.204757e-05
-4.695000e+00	4.209503e-05
-4.692500e+00	4.214259e-05
-4.690000e+00	4.219025e-05
-4.687500e+00	4.223801e-05
-4.685000e+00	4.228588e-05
-4.682500e+00	4.233385e-05
-4.680000e+00	4.238192e-05
-4.677500e+00	4.243010e-05
-4.675000e+00	4.247838e-05
-4.672500e+00	4.252676e-05
-4.670000e+00	4.257525e-05
-4.667500e+00	4.262385e-05
-4.665000e+00	4.267255e-05
-4.662500e+00	4.272135e-05
-4.660000e+00	4.277026e-05
-4.657500e+00	4.281928e-05
-4.655000e+00	4.286840e-05
-4.652500e+00	4.291763e-05
-4.650000e+00	4.296697e-05
-4.647500e+00	4.301642e-05
-4.645000e+00	4.306597e-05
-4.642500e+00	4.311563e-05
-4.640000e+00	4.316540e-05
-4.637500e+00	4.321528e-05
-4.635000e+00	4.326527e-05
-4.632500e+00	4.331537e-05
-4.630000e+00	4.336558e-05
-4.627500e+00	4.341590e-05
-4.625000e+00	4.346633e-05
-4.622500e+00	4.351687e-05
-4.620000e+00	4.356752e-05
-4.617500e+00	4.361828e-05
-4.615000e+00	4.366916e-05
-4.612500e+00	4.372015e-05
-4.610000e+00	4.377125e-05
-4.607500e+00	4.382246e-05
-4.605000e+00	4.387379e-05
-4.602500e+00	4.392523e-05
-4.600000e+00	4.397679e-05
-4.597500e+00	4.402846e-05
-4.595000e+00	4.408024e-05
-4.592500e+00	4.413214e-05
