#omega	spectral weight
-1.000000e+01	3.390700e-04
-9.950000e+00	3.417812e-04
-9.900000e+00	3.445268e-04
-9.850000e+00	3.473077e-04
-9.800000e+00	3.501243e-04
-9.750000e+00	3.529774e-04
-9.700000e+00	3.558676e-04
-9.650000e+00	3.587956e-04
-9.600000e+00	3.617620e-04
-9.550000e+00	3.647677e-04
-9.500000e+00	3.678133e-04
-9.450000e+00	3.708996e-04
-9.400000e+00	3.740273e-04
-9.350000e+00	3.771972e-04
-9.300000e+00	3.804102e-04
-9.250000e+00	3.836671e-04
-9.200000e+00	3.869686e-04
-9.150000e+00	3.903157e-04
-9.100000e+00	3.937093e-04
-9.050000e+00	3.971503e-04
-9.000000e+00	4.006396e-04
-8.950000e+00	4.041781e-04
-8.900000e+00	4.077669e-04
-8.850000e+00	4.114069e-04
-8.800000e+00	4.150992e-04
-8.750000e+00	4.188449e-04
-8.700000e+00	4.226451e-04
-8.650000e+00	4.265008e-04
-8.600000e+00	4.304133e-04
-8.550000e+00	4.343836e-04
-8.500000e+00	4.384131e-04
-8.450000e+00	4.425030e-04
-8.400000e+00	4.466545e-04
-8.350000e+00	4.508690e-04
-8.300000e+00	4.551478e-04
-8.250000e+00	4.594924e-04
-8.200000e+00	4.639041e-04
-8.150000e+00	4.683844e-04
-8.100000e+00	4.729350e-04
-8.050000e+00	4.775572e-04
-8.000000e+00	4.822527e-04
-7.950000e+00	4.870233e-04
-7.900000e+00	4.918705e-04
-7.850000e+00	4.967961e-04
-7.800000e+00	5.018021e-04
-7.750000e+00	5.068901e-04
-7.700000e+00	5.120621e-04
-7.650000e+00	5.173201e-04
-7.600000e+00	5.226662e-04
-7.550000e+00	5.281025e-04
-7.500000e+00	5.336310e-04
-7.450000e+00	5.392541e-04
-7.400000e+00	5.449741e-04
-7.350000e+00	5.507933e-04
-7.300000e+00	5.567142e-04
-7.250000e+00	5.627393e-04
-7.200000e+00	5.688713e-04
-7.150000e+00	5.751129e-04
-7.100000e+00	5.814669e-04
-7.050000e+00	5.879361e-04
-7.000000e+00	5.945235e-04
-6.950000e+00	6.012323e-04
-6.900000e+00	6.080657e-04
-6.850000e+00	6.150269e-04
-6.800000e+00	6.221194e-04
-6.750000e+00	6.293468e-04
-6.700000e+00	6.367126e-04
-6.650000e+00	6.442208e-04
-6.600000e+00	6.518752e-04
-6.550000e+00	6.596799e-04
-6.500000e+00	6.676392e-04
-6.450000e+00	6.757575e-04
-6.400000e+00	6.840393e-04
-6.350000e+00	6.924893e-04
-6.300000e+00	7.011124e-04
-6.250000e+00	7.099139e-04
-6.200000e+00	7.188988e-04
-6.150000e+00	7.280728e-04
-6.100000e+00	7.374415e-04
-6.050000e+00	7.470110e-04
-6.000000e+00	7.567873e-04
-5.950000e+00	7.667769e-04
-5.900000e+00	7.769865e-04
-5.850000e+00	7.874230e-04
-5.800000e+00	7.980938e-04
-5.750000e+00	8.090063e-04
-5.700000e+00	8.201686e-04
-5.650000e+00	8.315887e-04
-5.600000e+00	8.432752e-04
-5.550000e+00	8.552372e-04
-5.500000e+00	8.674840e-04
-5.450000e+00	8.800252e-04
-5.400000e+00	8.928712e-04
-5.350000e+00	9.060326e-04
-5.300000e+00	9.195205e-04
-5.250000e+00	9.333467e-04
-5.200000e+00	9.475232e-04
-5.150000e+00	9.620630e-04
-5.100000e+00	9.769795e-04
-5.050000e+00	9.922867e-04
-5.000000e+00	1.007999e-03
-4.950000e+00	1.024133e-03
-4.900000e+00	1.040704e-03
-4.850000e+00	1.057729e-03
-4.800000e+00	1.075226e-03
-4.750000e+00	1.093214e-03
-4.700000e+00	1.111714e-03
-4.650000e+00	1.130745e-03
-4.600000e+00	1.150330e-03
-4.550000e+00	1.170492e-03
-4.500000e+00	1.191256e-03
-4.450000e+00	1.212648e-03
-4.400000e+00	1.234694e-03
-4.350000e+00	1.257424e-03
-4.300000e+00	1.280869e-03
-4.250000e+00	1.305060e-03
-4.200000e+00	1.330032e-03
-4.150000e+00	1.355822e-03
-4.100000e+00	1.382467e-03
-4.050000e+00	1.410009e-03
-4.000000e+00	1.438491e-03
-3.950000e+00	1.467959e-03
-3.900000e+00	1.498462e-03
-3.850000e+00	1.530053e-03
