#omega	spectral weight
-1.000000e+01	1.031391e-03
-9.870000e+00	1.055588e-03
-9.740000e+00	1.080707e-03
-9.610000e+00	1.106797e-03
-9.480000e+00	1.133912e-03
-9.350000e+00	1.162109e-03
-9.220000e+00	1.191450e-03
-9.090000e+00	1.222001e-03
-8.960000e+00	1.253833e-03
-8.830000e+00	1.287022e-03
-8.700000e+00	1.321651e-03
-8.570000e+00	1.357810e-03
-8.440000e+00	1.395594e-03
-8.310000e+00	1.435109e-03
-8.180000e+00	1.476468e-03
-8.050000e+00	1.519794e-03
-7.920000e+00	1.565220e-03
-7.790000e+00	1.612893e-03
-7.660000e+00	1.662972e-03
-7.530000e+00	1.715632e-03
-7.400000e+00	1.771062e-03
-7.270000e+00	1.829472e-03
-7.140000e+00	1.891092e-03
-7.010000e+00	1.956176e-03
-6.880000e+00	2.025003e-03
-6.750000e+00	2.097883e-03
-6.620000e+00	2.175158e-03
-6.490000e+00	2.257210e-03
-6.360000e+00	2.344464e-03
-6.230000e+00	2.437394e-03
-6.100000e+00	2.536532e-03
-5.970000e+00	2.642474e-03
-5.840000e+00	2.755892e-03
-5.710000e+00	2.877546e-03
-5.580000e+00	3.008296e-03
-5.450000e+00	3.149122e-03
-5.320000e+00	3.301141e-03
-5.190000e+00	3.465633e-03
-5.060000e+00	3.644070e-03
-4.930000e+00	3.838153e-03
-4.800000e+00	4.049855e-03
-4.670000e+00	4.281475e-03
-4.540000e+00	4.535707e-03
-4.410000e+00	4.815719e-03
-4.280000e+00	5.125266e-03
-4.150000e+00	5.468817e-03
-4.020000e+00	5.851728e-03
-3.890000e+00	6.280460e-03
-3.760000e+00	6.762863e-03
-3.630000e+00	7.308549e-03
-3.500000e+00	7.929380e-03
-3.370000e+00	8.640128e-03
-3.240000e+00	9.459360e-03
-3.110000e+00	1.041065e-02
-2.980000e+00	1.152426e-02
-2.850000e+00	1.283946e-02
-2.720000e+00	1.440790e-02
-2.590000e+00	1.629835e-02
-2.460000e+00	1.860368e-02
