#omega	spectral weight
-1.000000e+01	3.156953e-04
-9.950000e+00	3.173172e-04
-9.900000e+00	3.189520e-04
-9.850000e+00	3.205997e-04
-9.800000e+00	3.222605e-04
-9.750000e+00	3.239345e-04
-9.700000e+00	3.256218e-04
-9.650000e+00	3.273226e-04
-9.600000e+00	3.290371e-04
-9.550000e+00	3.307655e-04
-9.500000e+00	3.325077e-04
-9.450000e+00	3.342641e-04
-9.400000e+00	3.360347e-04
-9.350000e+00	3.378198e-04
-9.300000e+00	3.396194e-04
-9.250000e+00	3.414338e-04
-9.200000e+00	3.432631e-04
-9.150000e+00	3.451075e-04
-9.100000e+00	3.469672e-04
-9.050000e+00	3.488423e-04
-9.000000e+00	3.507329e-04
-8.950000e+00	3.526394e-04
-8.900000e+00	3.545618e-04
-8.850000e+00	3.565004e-04
-8.800000e+00	3.584553e-04
-8.750000e+00	3.604267e-04
-8.700000e+00	3.624148e-04
-8.650000e+00	3.644199e-04
-8.600000e+00	3.664420e-04
-8.550000e+00	3.684814e-04
-8.500000e+00	3.705384e-04
-8.450000e+00	3.726131e-04
-8.400000e+00	3.747057e-04
-8.350000e+00	3.768164e-04
-8.300000e+00	3.789455e-04
-8.250000e+00	3.810931e-04
-8.200000e+00	3.832596e-04
-8.150000e+00	3.854451e-04
-8.100000e+00	3.876498e-04
-8.050000e+00	3.898740e-04
-8.000000e+00	3.921180e-04
-7.950000e+00	3.943819e-04
-7.900000e+00	3.966660e-04
-7.850000e+00	3.989706e-04
-7.800000e+00	4.012959e-04
-7.750000e+00	4.036422e-04
-7.700000e+00	4.060097e-04
-7.650000e+00	4.083987e-04
-7.600000e+00	4.108095e-04
-7.550000e+00	4.132423e-04
-7.500000e+00	4.156974e-04
-7.450000e+00	4.181751e-04
-7.400000e+00	4.206757e-04
-7.350000e+00	4.231995e-04
-7.300000e+00	4.257468e-04
-7.250000e+00	4.283179e-04
-7.200000e+00	4.309130e-04
-7.150000e+00	4.335326e-04
-7.100000e+00	4.361768e-04
-7.050000e+00	4.388461e-04
-7.000000e+00	4.415408e-04
-6.950000e+00	4.442612e-04
-6.900000e+00	4.470076e-04
-6.850000e+00	4.497804e-04
-6.800000e+00	4.525800e-04
-6.750000e+00	4.554066e-04
-6.700000e+00	4.582607e-04
-6.650000e+00	4.611427e-04
-6.600000e+00	4.640529e-04
-6.550000e+00	4.669916e-04
-6.500000e+00	4.699594e-04
-6.450000e+00	4.729565e-04
-6.400000e+00	4.759834e-04
-6.350000e+00	4.790406e-04
-6.300000e+00	4.821283e-04
-6.250000e+00	4.852471e-04
-6.200000e+00	4.883974e-04
-6.150000e+00	4.915796e-04
-6.100000e+00	4.947942e-04
-6.050000e+00	4.980416e-04
-6.000000e+00	5.013223e-04
-5.950000e+00	5.046369e-04
-5.900000e+00	5.079856e-04
-5.850000e+00	5.113692e-04
-5.800000e+00	5.147880e-04
-5.750000e+00	5.182426e-04
-5.700000e+00	5.217335e-04
-5.650000e+00	5.252612e-04
-5.600000e+00	5.288264e-04
-5.550000e+00	5.324294e-04
-5.500000e+00	5.360710e-04
-5.450000e+00	5.397517e-04
-5.400000e+00	5.434720e-04
-5.350000e+00	5.472326e-04
-5.300000e+00	5.510341e-04
-5.250000e+00	5.548771e-04
-5.200000e+00	5.587622e-04
-5.150000e+00	5.626901e-04
-5.100000e+00	5.666615e-04
-5.050000e+00	5.706770e-04
-5.000000e+00	5.747374e-04
-4.950000e+00	5.788433e-04
-4.900000e+00	5.829954e-04
-4.850000e+00	5.871945e-04
-4.800000e+00	5.914414e-04
-4.750000e+00	5.957367e-04
-4.700000e+00	6.000814e-04
-4.650000e+00	6.044761e-04
-4.600000e+00	6.089217e-04
-4.550000e+00	6.134191e-04
-4.500000e+00	6.179691e-04
-4.450000e+00	6.225725e-04
-4.400000e+00	6.272303e-04
-4.350000e+00	6.319433e-04
-4.300000e+00	6.367125e-04
-4.250000e+00	6.415389e-04
-4.200000e+00	6.464234e-04
-4.150000e+00	6.513670e-04
-4.100000e+00	6.563707e-04
-4.050000e+00	6.614356e-04
-4.000000e+00	6.665628e-04
-3.950000e+00	6.717533e-04
-3.900000e+00	6.770082e-04
-3.850000e+00	6.823287e-04
-3.800000e+00	6.877160e-04
-3.750000e+00	6.931712e-04
-3.700000e+00	6.986957e-04
-3.650000e+00	7.042905e-04
-3.600000e+00	7.099571e-04
-3.550000e+00	7.156968e-04
-3.500000e+00	7.215108e-04
-3.450000e+00	7.274007e-04
-3.400000e+00	7.333677e-04
-3.350000e+00	7.394134e-04
-3.300000e+00	7.455393e-04
-3.250000e+00	7.517469e-04
-3.200000e+00	7.580377e-04
-3.150000e+00	7.644135e-04
-3.100000e+00	7.708757e-04
-3.050000e+00	7.774262e-04
-3.000000e+00	7.840666e-04
-2.950000e+00	7.907989e-04
-2.900000e+00	7.976247e-04
-2.850000e+00	8.045460e-04
-2.800000e+00	8.115648e-04
-2.750000e+00	8.186830e-04
-2.700000e+00	8.259027e-04
-2.650000e+00	8.332260e-04
-2.600000e+00	8.406550e-04
-2.550000e+00	8.481921e-04
-2.500000e+00	8.558394e-04
-2.450000e+00	8.635994e-04
-2.400000e+00	8.714745e-04
-2.350000e+00	8.794672e-04
-2.300000e+00	8.875800e-04
-2.250000e+00	8.958157e-04
