#omega	spectral weight
-1.000000e+01	4.771661e-04
-9.950000e+00	4.820033e-04
-9.900000e+00	4.869208e-04
-9.850000e+00	4.919206e-04
-9.800000e+00	4.970047e-04
-9.750000e+00	5.021752e-04
-9.700000e+00	5.074340e-04
-9.650000e+00	5.127835e-04
-9.600000e+00	5.182257e-04
-9.550000e+00	5.237631e-04
-9.500000e+00	5.293981e-04
-9.450000e+00	5.351330e-04
-9.400000e+00	5.409705e-04
-9.350000e+00	5.469132e-04
-9.300000e+00	5.529638e-04
-9.250000e+00	5.591251e-04
-9.200000e+00	5.654001e-04
-9.150000e+00	5.717917e-04
-9.100000e+00	5.783032e-04
-9.050000e+00	5.849377e-04
-9.000000e+00	5.916985e-04
-8.950000e+00	5.985893e-04
-8.900000e+00	6.056135e-04
-8.850000e+00	6.127749e-04
-8.800000e+00	6.200774e-04
-8.750000e+00	6.275249e-04
-8.700000e+00	6.351218e-04
-8.650000e+00	6.428722e-04
-8.600000e+00	6.507807e-04
-8.550000e+00	6.588519e-04
-8.500000e+00	6.670907e-04
-8.450000e+00	6.755021e-04
-8.400000e+00	6.840915e-04
-8.350000e+00	6.928641e-04
-8.300000e+00	7.018258e-04
-8.250000e+00	7.109824e-04
-8.200000e+00	7.203400e-04
-8.150000e+00	7.299052e-04
-8.100000e+00	7.396845e-04
-8.050000e+00	7.496849e-04
-8.000000e+00	7.599138e-04
-7.950000e+00	7.703786e-04
-7.900000e+00	7.810874e-04
-7.850000e+00	7.920484e-04
-7.800000e+00	8.032702e-04
-7.750000e+00	8.147619e-04
-7.700000e+00	8.265329e-04
-7.650000e+00	8.385932e-04
-7.600000e+00	8.509531e-04
-7.550000e+00	8.636235e-04
-7.500000e+00	8.766157e-04
-7.450000e+00	8.899417e-04
-7.400000e+00	9.036140e-04
-7.350000e+00	9.176457e-04
-7.300000e+00	9.320507e-04
-7.250000e+00	9.468435e-04
-7.200000e+00	9.620393e-04
-7.150000e+00	9.776542e-04
-7.100000e+00	9.937051e-04
-7.050000e+00	1.010210e-03
-7.000000e+00	1.027187e-03
-6.950000e+00	1.044657e-03
-6.900000e+00	1.062640e-03
-6.850000e+00	1.081158e-03
-6.800000e+00	1.100235e-03
-6.750000e+00	1.119896e-03
-6.700000e+00	1.140166e-03
-6.650000e+00	1.161074e-03
-6.600000e+00	1.182648e-03
-6.550000e+00	1.204920e-03
-6.500000e+00	1.227923e-03
-6.450000e+00	1.251692e-03
-6.400000e+00	1.276265e-03
-6.350000e+00	1.301681e-03
-6.300000e+00	1.327983e-03
-6.250000e+00	1.355216e-03
-6.200000e+00	1.383428e-03
-6.150000e+00	1.412672e-03
-6.100000e+00	1.443002e-03
-6.050000e+00	1.474478e-03
-6.000000e+00	1.507162e-03
-5.950000e+00	1.541124e-03
-5.900000e+00	1.576436e-03
-5.850000e+00	1.613177e-03
-5.800000e+00	1.651432e-03
-5.750000e+00	1.691293e-03
-5.700000e+00	1.732856e-03
-5.650000e+00	1.776231e-03
-5.600000e+00	1.821531e-03
-5.550000e+00	1.868882e-03
-5.500000e+00	1.918421e-03
-5.450000e+00	1.970294e-03
-5.400000e+00	2.024662e-03
-5.350000e+00	2.081701e-03
-5.300000e+00	2.141603e-03
-5.250000e+00	2.204577e-03
-5.200000e+00	2.270853e-03
-5.150000e+00	2.340684e-03
-5.100000e+00	2.414347e-03
-5.050000e+00	2.492149e-03
-5.000000e+00	2.574427e-03
-4.950000e+00	2.661557e-03
-4.900000e+00	2.753954e-03
-4.850000e+00	2.852080e-03
-4.800000e+00	2.956451e-03
-4.750000e+00	3.067643e-03
-4.700000e+00	3.186301e-03
-4.650000e+00	3.313151e-03
-4.600000e+00	3.449009e-03
-4.550000e+00	3.594801e-03
-4.500000e+00	3.751573e-03
-4.450000e+00	3.920517e-03
-4.400000e+00	4.102994e-03
-4.350000e+00	4.300563e-03
-4.300000e+00	4.515016e-03
-4.250000e+00	4.748424e-03
-4.200000e+00	5.003188e-03
-4.150000e+00	5.282106e-03
-4.100000e+00	5.588452e-03
-4.050000e+00	5.926078e-03
-4.000000e+00	6.299541e-03
-3.950000e+00	6.714262e-03
-3.900000e+00	7.176728e-03
-3.850000e+00	7.694752e-03
-3.800000e+00	8.277813e-03
-3.750000e+00	8.937490e-03
-3.700000e+00	9.688043e-03
-3.650000e+00	1.054719e-02
-3.600000e+00	1.153711e-02
-3.550000e+00	1.268592e-02
-3.500000e+00	1.402951e-02
-3.450000e+00	1.561436e-02
-3.400000e+00	1.750124e-02
-3.350000e+00	1.977073e-02
-3.300000e+00	2.253105e-02
-3.250000e+00	2.592962e-02
-3.200000e+00	3.017006e-02
-3.150000e+00	3.553732e-02
-3.100000e+00	4.243464e-02
-3.050000e+00	5.143559e-02
-3.000000e+00	6.335070e-02
-2.950000e+00	7.928734e-02
-2.900000e+00	1.006134e-01
-2.850000e+00	1.285448e-01
-2.800000e+00	1.627157e-01
-2.750000e+00	1.981063e-01
-2.700000e+00	2.225916e-01
-2.650000e+00	2.230621e-01
-2.600000e+00	1.992760e-01
-2.550000e+00	1.641610e-01
-2.500000e+00	1.300187e-01
-2.450000e+00	1.020577e-01
-2.400000e+00	8.072836e-02
-2.350000e+00	6.483406e-02
-2.300000e+00	5.300377e-02
-2.250000e+00	4.412252e-02
-2.200000e+00	3.737336e-02
-2.150000e+00	3.217850e-02
-2.100000e+00	2.813251e-02
-2.050000e+00	2.494980e-02
-2.000000e+00	2.242740e-02
-1.950000e+00	2.041966e-02
-1.900000e+00	1.882116e-02
-1.850000e+00	1.755523e-02
-1.800000e+00	1.656625e-02
-1.750000e+00	1.581450e-02
-1.700000e+00	1.527275e-02
-1.650000e+00	1.492419e-02
-1.600000e+00	1.476136e-02
-1.550000e+00	1.478606e-02
-1.500000e+00	1.501018e-02
-1.450000e+00	1.545763e-02
-1.400000e+00	1.616786e-02
-1.350000e+00	1.720135e-02
-1.300000e+00	1.864796e-02
-1.250000e+00	2.063870e-02
-1.200000e+00	2.335997e-02
-1.150000e+00	2.706322e-02
-1.100000e+00	3.204311e-02
-1.050000e+00	3.850645e-02
-1.000000e+00	4.617816e-02
-9.500000e-01	5.359956e-02
-9.000000e-01	5.796243e-02
-8.500000e-01	5.712550e-02
-8.000000e-01	5.213057e-02
-7.500000e-01	4.599008e-02
-7.000000e-01	4.092447e-02
-6.500000e-01	3.773658e-02
-6.000000e-01	3.641776e-02
-5.500000e-01	3.653451e-02
-5.000000e-01	3.722307e-02
-4.500000e-01	3.733782e-02
-4.000000e-01	3.627224e-02
-3.500000e-01	3.454481e-02
-3.000000e-01	3.312856e-02
-2.500000e-01	3.266880e-02
-2.000000e-01	3.343841e-02
-1.500000e-01	3.556601e-02
-1.000000e-01	3.915189e-02
-5.000000e-02	4.421496e-02
1.421085e-13	5.054183e-02
5.000000e-02	5.767193e-02
1.000000e-01	6.501239e-02
1.500000e-01	7.135356e-02
2.000000e-01	7.447098e-02
2.500000e-01	7.303253e-02
3.000000e-01	6.865504e-02
3.500000e-01	6.431318e-02
4.000000e-01	6.194910e-02
4.500000e-01	6.223209e-02
5.000000e-01	6.530274e-02
5.500000e-01	7.118092e-02
6.000000e-01	7.950705e-02
6.500000e-01	8.901461e-02
7.000000e-01	9.792287e-02
7.500000e-01	1.057877e-01
8.000000e-01	1.140970e-01
8.500000e-01	1.239169e-01
9.000000e-01	1.333342e-01
9.500000e-01	1.378838e-01
1.000000e+00	1.353664e-01
1.050000e+00	1.291465e-01
1.100000e+00	1.246478e-01
1.150000e+00	1.254568e-01
1.200000e+00	1.332042e-01
1.250000e+00	1.486058e-01
1.300000e+00	1.711890e-01
1.350000e+00	1.970652e-01
1.400000e+00	2.167583e-01
1.450000e+00	2.194271e-01
1.500000e+00	2.039132e-01
1.550000e+00	1.800744e-01
1.600000e+00	1.579591e-01
1.650000e+00	1.421538e-01
1.700000e+00	1.336838e-01
1.750000e+00	1.323427e-01
1.800000e+00	1.368403e-01
1.850000e+00	1.437396e-01
1.900000e+00	1.474725e-01
1.950000e+00	1.440682e-01
2.000000e+00	1.352342e-01
2.050000e+00	1.257547e-01
2.100000e+00	1.182528e-01
2.150000e+00	1.121063e-01
2.200000e+00	1.057079e-01
2.250000e+00	9.896351e-02
2.300000e+00	9.302178e-02
2.350000e+00	8.852504e-02
2.400000e+00	8.573169e-02
2.450000e+00	8.534401e-02
2.500000e+00	8.800682e-02
2.550000e+00	9.317883e-02
2.600000e+00	9.837041e-02
2.650000e+00	9.995736e-02
2.700000e+00	9.629655e-02
2.750000e+00	8.938679e-02
2.800000e+00	8.224272e-02
2.850000e+00	7.652409e-02
2.900000e+00	7.300192e-02
2.950000e+00	7.228835e-02
3.000000e+00	7.461931e-02
3.050000e+00	7.945153e-02
3.100000e+00	8.534199e-02
3.150000e+00	9.049661e-02
3.200000e+00	9.349538e-02
3.250000e+00	9.359817e-02
3.300000e+00	9.140053e-02
3.350000e+00	8.887947e-02
