#omega	spectral weight
-5.000000e+00	7.589609e-05
-4.997500e+00	7.594647e-05
-4.995000e+00	7.599690e-05
-4.992500e+00	7.604739e-05
-4.990000e+00	7.609794e-05
-4.987500e+00	7.614855e-05
-4.985000e+00	7.619921e-05
-4.982500e+00	7.624992e-05
-4.980000e+00	7.630070e-05
-4.977500e+00	7.635153e-05
-4.975000e+00	7.640242e-05
-4.972500e+00	7.645336e-05
-4.970000e+00	7.650436e-05
-4.967500e+00	7.655542e-05
-4.965000e+00	7.660653e-05
-4.962500e+00	7.665770e-05
-4.960000e+00	7.670893e-05
-4.957500e+00	7.676022e-05
-4.955000e+00	7.681156e-05
-4.952500e+00	7.686297e-05
-4.950000e+00	7.691443e-05
-4.947500e+00	7.696594e-05
-4.945000e+00	7.701752e-05
-4.942500e+00	7.706915e-05
-4.940000e+00	7.712084e-05
-4.937500e+00	7.717259e-05
-4.935000e+00	7.722440e-05
-4.932500e+00	7.727626e-05
-4.930000e+00	7.732818e-05
-4.927500e+00	7.738017e-05
-4.925000e+00	7.743221e-05
-4.922500e+00	7.748431e-05
-4.920000e+00	7.753646e-05
-4.917500e+00	7.758868e-05
-4.915000e+00	7.764096e-05
-4.912500e+00	7.769329e-05
-4.910000e+00	7.774569e-05
-4.907500e+00	7.779814e-05
-4.905000e+00	7.785065e-05
-4.902500e+00	7.790322e-05
-4.900000e+00	7.795585e-05
-4.897500e+00	7.800855e-05
-4.895000e+00	7.806130e-05
-4.892500e+00	7.811411e-05
-4.890000e+00	7.816698e-05
-4.887500e+00	7.821991e-05
-4.885000e+00	7.827290e-05
-4.882500e+00	7.832595e-05
-4.880000e+00	7.837906e-05
-4.877500e+00	7.843223e-05
-4.875000e+00	7.848546e-05
-4.872500e+00	7.853876e-05
-4.870000e+00	7.859211e-05
-4.867500e+00	7.864552e-05
-4.865000e+00	7.869900e-05
-4.862500e+00	7.875253e-05
-4.860000e+00	7.880613e-05
-4.857500e+00	7.885979e-05
-4.855000e+00	7.891351e-05
-4.852500e+00	7.896729e-05
-4.850000e+00	7.902113e-05
-4.847500e+00	7.907504e-05
-4.845000e+00	7.912900e-05
-4.842500e+00	7.918303e-05
-4.840000e+00	7.923712e-05
-4.837500e+00	7.929127e-05
-4.835000e+00	7.934549e-05
-4.832500e+00	7.939976e-05
-4.830000e+00	7.945410e-05
-4.827500e+00	7.950850e-05
-4.825000e+00	7.956296e-05
-4.822500e+00	7.961749e-05
-4.820000e+00	7.967208e-05
-4.817500e+00	7.972673e-05
-4.815000e+00	7.978144e-05
-4.812500e+00	7.983622e-05
-4.810000e+00	7.989106e-05
-4.807500e+00	7.994596e-05
-4.805000e+00	8.000093e-05
-4.802500e+00	8.005596e-05
-4.800000e+00	8.011105e-05
-4.797500e+00	8.016621e-05
-4.795000e+00	8.022143e-05
-4.792500e+00	8.027672e-05
-4.790000e+00	8.033207e-05
-4.787500e+00	8.038748e-05
-4.785000e+00	8.044296e-05
-4.782500e+00	8.049850e-05
-4.780000e+00	8.055411e-05
-4.777500e+00	8.060978e-05
-4.775000e+00	8.066551e-05
-4.772500e+00	8.072131e-05
-4.770000e+00	8.077718e-05
-4.767500e+00	8.083311e-05
-4.765000e+00	8.088910e-05
-4.762500e+00	8.094516e-05
-4.760000e+00	8.100129e-05
-4.757500e+00	8.105748e-05
-4.755000e+00	8.111374e-05
-4.752500e+00	8.117006e-05
-4.750000e+00	8.122645e-05
-4.747500e+00	8.128290e-05
-4.745000e+00	8.133942e-05
-4.742500e+00	8.139600e-05
-4.740000e+00	8.145266e-05
-4.737500e+00	8.150937e-05
-4.735000e+00	8.156616e-05
