#omega	spectral weight
-1.000000e+01	1.030642e-03
-9.950000e+00	1.040781e-03
-9.900000e+00	1.051076e-03
-9.850000e+00	1.061531e-03
-9.800000e+00	1.072149e-03
-9.750000e+00	1.082934e-03
-9.700000e+00	1.093888e-03
-9.650000e+00	1.105017e-03
-9.600000e+00	1.116323e-03
-9.550000e+00	1.127811e-03
-9.500000e+00	1.139484e-03
-9.450000e+00	1.151347e-03
-9.400000e+00	1.163404e-03
-9.350000e+00	1.175659e-03
-9.300000e+00	1.188117e-03
-9.250000e+00	1.200782e-03
-9.200000e+00	1.213660e-03
-9.150000e+00	1.226754e-03
-9.100000e+00	1.240071e-03
-9.050000e+00	1.253615e-03
-9.000000e+00	1.267392e-03
-8.950000e+00	1.281407e-03
-8.900000e+00	1.295666e-03
-8.850000e+00	1.310175e-03
-8.800000e+00	1.324939e-03
-8.750000e+00	1.339966e-03
-8.700000e+00	1.355261e-03
-8.650000e+00	1.370830e-03
-8.600000e+00	1.386682e-03
-8.550000e+00	1.402823e-03
-8.500000e+00	1.419259e-03
-8.450000e+00	1.436000e-03
-8.400000e+00	1.453051e-03
-8.350000e+00	1.470422e-03
-8.300000e+00	1.488121e-03
-8.250000e+00	1.506156e-03
-8.200000e+00	1.524536e-03
-8.150000e+00	1.543270e-03
-8.100000e+00	1.562367e-03
-8.050000e+00	1.581838e-03
-8.000000e+00	1.601692e-03
-7.950000e+00	1.621940e-03
-7.900000e+00	1.642592e-03
-7.850000e+00	1.663660e-03
-7.800000e+00	1.685155e-03
-7.750000e+00	1.707090e-03
-7.700000e+00	1.729476e-03
-7.650000e+00	1.752326e-03
-7.600000e+00	1.775654e-03
-7.550000e+00	1.799474e-03
-7.500000e+00	1.823800e-03
-7.450000e+00	1.848646e-03
-7.400000e+00	1.874029e-03
-7.350000e+00	1.899963e-03
-7.300000e+00	1.926467e-03
-7.250000e+00	1.953556e-03
-7.200000e+00	1.981249e-03
-7.150000e+00	2.009564e-03
-7.100000e+00	2.038521e-03
-7.050000e+00	2.068140e-03
-7.000000e+00	2.098442e-03
-6.950000e+00	2.129448e-03
-6.900000e+00	2.161181e-03
-6.850000e+00	2.193665e-03
-6.800000e+00	2.226924e-03
-6.750000e+00	2.260984e-03
-6.700000e+00	2.295872e-03
-6.650000e+00	2.331614e-03
-6.600000e+00	2.368241e-03
-6.550000e+00	2.405782e-03
-6.500000e+00	2.444269e-03
-6.450000e+00	2.483736e-03
-6.400000e+00	2.524215e-03
-6.350000e+00	2.565744e-03
-6.300000e+00	2.608360e-03
-6.250000e+00	2.652101e-03
-6.200000e+00	2.697011e-03
-6.150000e+00	2.743130e-03
-6.100000e+00	2.790505e-03
-6.050000e+00	2.839183e-03
-6.000000e+00	2.889213e-03
-5.950000e+00	2.940647e-03
-5.900000e+00	2.993540e-03
-5.850000e+00	3.047948e-03
-5.800000e+00	3.103932e-03
-5.750000e+00	3.161555e-03
-5.700000e+00	3.220883e-03
-5.650000e+00	3.281986e-03
-5.600000e+00	3.344937e-03
-5.550000e+00	3.409813e-03
-5.500000e+00	3.476696e-03
-5.450000e+00	3.545672e-03
-5.400000e+00	3.616830e-03
-5.350000e+00	3.690267e-03
-5.300000e+00	3.766083e-03
-5.250000e+00	3.844384e-03
-5.200000e+00	3.925283e-03
-5.150000e+00	4.008900e-03
-5.100000e+00	4.095359e-03
-5.050000e+00	4.184795e-03
-5.000000e+00	4.277349e-03
-4.950000e+00	4.373172e-03
-4.900000e+00	4.472421e-03
-4.850000e+00	4.575268e-03
-4.800000e+00	4.681890e-03
-4.750000e+00	4.792481e-03
-4.700000e+00	4.907243e-03
-4.650000e+00	5.026395e-03
-4.600000e+00	5.150166e-03
-4.550000e+00	5.278805e-03
-4.500000e+00	5.412576e-03
-4.450000e+00	5.551761e-03
-4.400000e+00	5.696662e-03
-4.350000e+00	5.847603e-03
-4.300000e+00	6.004931e-03
-4.250000e+00	6.169019e-03
-4.200000e+00	6.340268e-03
-4.150000e+00	6.519107e-03
-4.100000e+00	6.706002e-03
-4.050000e+00	6.901451e-03
-4.000000e+00	7.105995e-03
-3.950000e+00	7.320217e-03
-3.900000e+00	7.544747e-03
-3.850000e+00	7.780270e-03
-3.800000e+00	8.027527e-03
-3.750000e+00	8.287322e-03
-3.700000e+00	8.560533e-03
-3.650000e+00	8.848112e-03
-3.600000e+00	9.151101e-03
-3.550000e+00	9.470636e-03
-3.500000e+00	9.807963e-03
-3.450000e+00	1.016444e-02
-3.400000e+00	1.054158e-02
-3.350000e+00	1.094101e-02
-3.300000e+00	1.136456e-02
-3.250000e+00	1.181423e-02
-3.200000e+00	1.229223e-02
-3.150000e+00	1.280103e-02
-3.100000e+00	1.334336e-02
-3.050000e+00	1.392225e-02
-3.000000e+00	1.454110e-02
-2.950000e+00	1.520370e-02
-2.900000e+00	1.591432e-02
-2.850000e+00	1.667775e-02
-2.800000e+00	1.749938e-02
-2.750000e+00	1.838532e-02
-2.700000e+00	1.934252e-02
-2.650000e+00	2.037885e-02
-2.600000e+00	2.150334e-02
