#omega	spectral weight
-1.000000e+01	4.133170e-06
-9.999500e+00	4.133534e-06
-9.999000e+00	4.133898e-06
-9.998500e+00	4.134262e-06
-9.998000e+00	4.134627e-06
-9.997500e+00	4.134991e-06
-9.997000e+00	4.135355e-06
-9.996500e+00	4.135720e-06
-9.996000e+00	4.136084e-06
-9.995500e+00	4.136449e-06
-9.995000e+00	4.136813e-06
-9.994500e+00	4.137178e-06
-9.994000e+00	4.137542e-06
-9.993500e+00	4.137907e-06
-9.993000e+00	4.138272e-06
-9.992500e+00	4.138637e-06
-9.992000e+00	4.139002e-06
-9.991500e+00	4.139366e-06
-9.991000e+00	4.139731e-06
-9.990500e+00	4.140096e-06
-9.990000e+00	4.140461e-06
-9.989500e+00	4.140827e-06
-9.989000e+00	4.141192e-06
-9.988500e+00	4.141557e-06
-9.988000e+00	4.141922e-06
-9.987500e+00	4.142287e-06
-9.987000e+00	4.142653e-06
-9.986500e+00	4.143018e-06
-9.986000e+00	4.143384e-06
-9.985500e+00	4.143749e-06
-9.985000e+00	4.144115e-06
-9.984500e+00	4.144480e-06
-9.984000e+00	4.144846e-06
-9.983500e+00	4.145212e-06
-9.983000e+00	4.145577e-06
-9.982500e+00	4.145943e-06
-9.982000e+00	4.146309e-06
-9.981500e+00	4.146675e-06
-9.981000e+00	4.147041e-06
-9.980500e+00	4.147407e-06
-9.980000e+00	4.147773e-06
-9.979500e+00	4.148139e-06
-9.979000e+00	4.148505e-06
-9.978500e+00	4.148872e-06
-9.978000e+00	4.149238e-06
-9.977500e+00	4.149604e-06
-9.977000e+00	4.149971e-06
-9.976500e+00	4.150337e-06
-9.976000e+00	4.150704e-06
-9.975500e+00	4.151070e-06
-9.975000e+00	4.151437e-06
-9.974500e+00	4.151803e-06
-9.974000e+00	4.152170e-06
-9.973500e+00	4.152537e-06
-9.973000e+00	4.152903e-06
-9.972500e+00	4.153270e-06
-9.972000e+00	4.153637e-06
-9.971500e+00	4.154004e-06
-9.971000e+00	4.154371e-06
-9.970500e+00	4.154738e-06
-9.970000e+00	4.155105e-06
-9.969500e+00	4.155472e-06
-9.969000e+00	4.155840e-06
-9.968500e+00	4.156207e-06
-9.968000e+00	4.156574e-06
-9.967500e+00	4.156941e-06
-9.967000e+00	4.157309e-06
-9.966500e+00	4.157676e-06
-9.966000e+00	4.158044e-06
-9.965500e+00	4.158411e-06
-9.965000e+00	4.158779e-06
-9.964500e+00	4.159147e-06
-9.964000e+00	4.159514e-06
-9.963500e+00	4.159882e-06
-9.963000e+00	4.160250e-06
-9.962500e+00	4.160618e-06
-9.962000e+00	4.160986e-06
