#omega	spectral weight
-5.000000e+00	4.602246e-05
-4.997500e+00	4.605812e-05
-4.995000e+00	4.609383e-05
-4.992500e+00	4.612958e-05
-4.990000e+00	4.616538e-05
-4.987500e+00	4.620123e-05
-4.985000e+00	4.623713e-05
-4.982500e+00	4.627307e-05
-4.980000e+00	4.630906e-05
-4.977500e+00	4.634510e-05
-4.975000e+00	4.638119e-05
-4.972500e+00	4.641732e-05
-4.970000e+00	4.645351e-05
-4.967500e+00	4.648974e-05
-4.965000e+00	4.652601e-05
-4.962500e+00	4.656234e-05
-4.960000e+00	4.659872e-05
-4.957500e+00	4.663514e-05
-4.955000e+00	4.667161e-05
-4.952500e+00	4.670813e-05
-4.950000e+00	4.674470e-05
-4.947500e+00	4.678132e-05
-4.945000e+00	4.681799e-05
-4.942500e+00	4.685470e-05
-4.940000e+00	4.689147e-05
-4.937500e+00	4.692828e-05
-4.935000e+00	4.696515e-05
-4.932500e+00	4.700206e-05
-4.930000e+00	4.703902e-05
-4.927500e+00	4.707603e-05
-4.925000e+00	4.711310e-05
-4.922500e+00	4.715021e-05
-4.920000e+00	4.718737e-05
-4.917500e+00	4.722458e-05
-4.915000e+00	4.726184e-05
-4.912500e+00	4.729915e-05
-4.910000e+00	4.733651e-05
-4.907500e+00	4.737392e-05
-4.905000e+00	4.741138e-05
-4.902500e+00	4.744890e-05
-4.900000e+00	4.748646e-05
-4.897500e+00	4.752407e-05
-4.895000e+00	4.756174e-05
-4.892500e+00	4.759945e-05
-4.890000e+00	4.763722e-05
-4.887500e+00	4.767504e-05
-4.885000e+00	4.771291e-05
-4.882500e+00	4.775083e-05
-4.880000e+00	4.778880e-05
-4.877500e+00	4.782682e-05
-4.875000e+00	4.786489e-05
-4.872500e+00	4.790302e-05
-4.870000e+00	4.794120e-05
-4.867500e+00	4.797943e-05
-4.865000e+00	4.801771e-05
-4.862500e+00	4.805604e-05
-4.860000e+00	4.809443e-05
-4.857500e+00	4.813287e-05
-4.855000e+00	4.817136e-05
-4.852500e+00	4.820990e-05
-4.850000e+00	4.824850e-05
-4.847500e+00	4.828715e-05
-4.845000e+00	4.832585e-05
-4.842500e+00	4.836460e-05
-4.840000e+00	4.840341e-05
-4.837500e+00	4.844227e-05
-4.835000e+00	4.848118e-05
-4.832500e+00	4.852015e-05
-4.830000e+00	4.855917e-05
-4.827500e+00	4.859824e-05
-4.825000e+00	4.863737e-05
-4.822500e+00	4.867655e-05
-4.820000e+00	4.871579e-05
-4.817500e+00	4.875508e-05
-4.815000e+00	4.879442e-05
-4.812500e+00	4.883382e-05
-4.810000e+00	4.887327e-05
-4.807500e+00	4.891278e-05
-4.805000e+00	4.895234e-05
-4.802500e+00	4.899195e-05
-4.800000e+00	4.903162e-05
-4.797500e+00	4.907135e-05
-4.795000e+00	4.911113e-05
-4.792500e+00	4.915096e-05
-4.790000e+00	4.919085e-05
-4.787500e+00	4.923080e-05
-4.785000e+00	4.927080e-05
-4.782500e+00	4.931085e-05
-4.780000e+00	4.935097e-05
-4.777500e+00	4.939113e-05
-4.775000e+00	4.943136e-05
-4.772500e+00	4.947164e-05
-4.770000e+00	4.951197e-05
-4.767500e+00	4.955236e-05
-4.765000e+00	4.959281e-05
-4.762500e+00	4.963331e-05
-4.760000e+00	4.967387e-05
-4.757500e+00	4.971449e-05
-4.755000e+00	4.975517e-05
-4.752500e+00	4.979590e-05
-4.750000e+00	4.983668e-05
-4.747500e+00	4.987753e-05
-4.745000e+00	4.991843e-05
-4.742500e+00	4.995939e-05
-4.740000e+00	5.000041e-05
-4.737500e+00	5.004148e-05
-4.735000e+00	5.008261e-05
-4.732500e+00	5.012380e-05
-4.730000e+00	5.016505e-05
-4.727500e+00	5.020635e-05
-4.725000e+00	5.024772e-05
-4.722500e+00	5.028914e-05
-4.720000e+00	5.033062e-05
-4.717500e+00	5.037216e-05
-4.715000e+00	5.041376e-05
-4.712500e+00	5.045541e-05
-4.710000e+00	5.049713e-05
-4.707500e+00	5.053890e-05
-4.705000e+00	5.058073e-05
-4.702500e+00	5.062262e-05
-4.700000e+00	5.066457e-05
-4.697500e+00	5.070659e-05
-4.695000e+00	5.074866e-05
-4.692500e+00	5.079079e-05
-4.690000e+00	5.083297e-05
-4.687500e+00	5.087522e-05
-4.685000e+00	5.091753e-05
-4.682500e+00	5.095990e-05
-4.680000e+00	5.100233e-05
-4.677500e+00	5.104482e-05
-4.675000e+00	5.108737e-05
-4.672500e+00	5.112999e-05
-4.670000e+00	5.117266e-05
-4.667500e+00	5.121539e-05
-4.665000e+00	5.125819e-05
-4.662500e+00	5.130104e-05
-4.660000e+00	5.134396e-05
-4.657500e+00	5.138694e-05
-4.655000e+00	5.142997e-05
-4.652500e+00	5.147308e-05
-4.650000e+00	5.151624e-05
-4.647500e+00	5.155946e-05
-4.645000e+00	5.160275e-05
-4.642500e+00	5.164610e-05
-4.640000e+00	5.168951e-05
-4.637500e+00	5.173298e-05
-4.635000e+00	5.177652e-05
-4.632500e+00	5.182012e-05
-4.630000e+00	5.186378e-05
-4.627500e+00	5.190751e-05
-4.625000e+00	5.195129e-05
-4.622500e+00	5.199514e-05
-4.620000e+00	5.203906e-05
-4.617500e+00	5.208304e-05
-4.615000e+00	5.212708e-05
-4.612500e+00	5.217118e-05
-4.610000e+00	5.221535e-05
-4.607500e+00	5.225958e-05
-4.605000e+00	5.230388e-05
-4.602500e+00	5.234824e-05
-4.600000e+00	5.239267e-05
-4.597500e+00	5.243716e-05
-4.595000e+00	5.248171e-05
-4.592500e+00	5.252633e-05
-4.590000e+00	5.257102e-05
-4.587500e+00	5.261577e-05
-4.585000e+00	5.266058e-05
-4.582500e+00	5.270546e-05
-4.580000e+00	5.275041e-05
-4.577500e+00	5.279542e-05
-4.575000e+00	5.284050e-05
-4.572500e+00	5.288564e-05
-4.570000e+00	5.293085e-05
-4.567500e+00	5.297612e-05
-4.565000e+00	5.302146e-05
-4.562500e+00	5.306687e-05
-4.560000e+00	5.311235e-05
-4.557500e+00	5.315789e-05
-4.555000e+00	5.320349e-05
-4.552500e+00	5.324917e-05
-4.550000e+00	5.329491e-05
-4.547500e+00	5.334072e-05
-4.545000e+00	5.338660e-05
-4.542500e+00	5.343254e-05
-4.540000e+00	5.347855e-05
-4.537500e+00	5.352463e-05
-4.535000e+00	5.357078e-05
-4.532500e+00	5.361700e-05
-4.530000e+00	5.366328e-05
-4.527500e+00	5.370963e-05
-4.525000e+00	5.375606e-05
-4.522500e+00	5.380255e-05
-4.520000e+00	5.384910e-05
-4.517500e+00	5.389573e-05
-4.515000e+00	5.394243e-05
-4.512500e+00	5.398920e-05
-4.510000e+00	5.403603e-05
-4.507500e+00	5.408294e-05
-4.505000e+00	5.412991e-05
-4.502500e+00	5.417696e-05
-4.500000e+00	5.422407e-05
-4.497500e+00	5.427126e-05
-4.495000e+00	5.431851e-05
-4.492500e+00	5.436584e-05
-4.490000e+00	5.441324e-05
-4.487500e+00	5.446071e-05
-4.485000e+00	5.450824e-05
-4.482500e+00	5.455585e-05
-4.480000e+00	5.460353e-05
-4.477500e+00	5.465129e-05
-4.475000e+00	5.469911e-05
-4.472500e+00	5.474701e-05
-4.470000e+00	5.479497e-05
-4.467500e+00	5.484301e-05
-4.465000e+00	5.489113e-05
-4.462500e+00	5.493931e-05
-4.460000e+00	5.498757e-05
-4.457500e+00	5.503590e-05
-4.455000e+00	5.508430e-05
-4.452500e+00	5.513277e-05
-4.450000e+00	5.518132e-05
-4.447500e+00	5.522994e-05
-4.445000e+00	5.527864e-05
-4.442500e+00	5.532741e-05
-4.440000e+00	5.537625e-05
-4.437500e+00	5.542517e-05
-4.435000e+00	5.547416e-05
-4.432500e+00	5.552322e-05
-4.430000e+00	5.557236e-05
-4.427500e+00	5.562157e-05
-4.425000e+00	5.567086e-05
-4.422500e+00	5.572023e-05
-4.420000e+00	5.576966e-05
-4.417500e+00	5.581918e-05
-4.415000e+00	5.586877e-05
-4.412500e+00	5.591843e-05
-4.410000e+00	5.596817e-05
-4.407500e+00	5.601799e-05
-4.405000e+00	5.606788e-05
-4.402500e+00	5.611785e-05
-4.400000e+00	5.616789e-05
-4.397500e+00	5.621802e-05
-4.395000e+00	5.626821e-05
-4.392500e+00	5.631849e-05
-4.390000e+00	5.636884e-05
-4.387500e+00	5.641927e-05
-4.385000e+00	5.646978e-05
-4.382500e+00	5.652036e-05
-4.380000e+00	5.657102e-05
-4.377500e+00	5.662176e-05
-4.375000e+00	5.667258e-05
-4.372500e+00	5.672348e-05
-4.370000e+00	5.677445e-05
-4.367500e+00	5.682550e-05
-4.365000e+00	5.687664e-05
-4.362500e+00	5.692785e-05
-4.360000e+00	5.697914e-05
-4.357500e+00	5.703051e-05
-4.355000e+00	5.708196e-05
-4.352500e+00	5.713348e-05
-4.350000e+00	5.718509e-05
-4.347500e+00	5.723678e-05
-4.345000e+00	5.728855e-05
-4.342500e+00	5.734040e-05
-4.340000e+00	5.739233e-05
-4.337500e+00	5.744434e-05
-4.335000e+00	5.749643e-05
-4.332500e+00	5.754860e-05
-4.330000e+00	5.760086e-05
-4.327500e+00	5.765319e-05
-4.325000e+00	5.770561e-05
-4.322500e+00	5.775811e-05
-4.320000e+00	5.781069e-05
-4.317500e+00	5.786335e-05
-4.315000e+00	5.791609e-05
-4.312500e+00	5.796892e-05
-4.310000e+00	5.802183e-05
-4.307500e+00	5.807482e-05
-4.305000e+00	5.812790e-05
-4.302500e+00	5.818106e-05
-4.300000e+00	5.823430e-05
-4.297500e+00	5.828763e-05
-4.295000e+00	5.834104e-05
-4.292500e+00	5.839453e-05
-4.290000e+00	5.844811e-05
-4.287500e+00	5.850178e-05
-4.285000e+00	5.855552e-05
-4.282500e+00	5.860936e-05
-4.280000e+00	5.866327e-05
-4.277500e+00	5.871728e-05
-4.275000e+00	5.877137e-05
-4.272500e+00	5.882554e-05
-4.270000e+00	5.887980e-05
-4.267500e+00	5.893414e-05
-4.265000e+00	5.898858e-05
-4.262500e+00	5.904309e-05
-4.260000e+00	5.909770e-05
-4.257500e+00	5.915239e-05
-4.255000e+00	5.920717e-05
-4.252500e+00	5.926203e-05
-4.250000e+00	5.931699e-05
-4.247500e+00	5.937203e-05
-4.245000e+00	5.942716e-05
-4.242500e+00	5.948237e-05
-4.240000e+00	5.953768e-05
-4.237500e+00	5.959307e-05
-4.235000e+00	5.964855e-05
-4.232500e+00	5.970412e-05
-4.230000e+00	5.975978e-05
-4.227500e+00	5.981553e-05
-4.225000e+00	5.987136e-05
-4.222500e+00	5.992729e-05
-4.220000e+00	5.998331e-05
-4.217500e+00	6.003941e-05
-4.215000e+00	6.009561e-05
-4.212500e+00	6.015190e-05
-4.210000e+00	6.020828e-05
-4.207500e+00	6.026474e-05
-4.205000e+00	6.032130e-05
-4.202500e+00	6.037796e-05
-4.200000e+00	6.043470e-05
-4.197500e+00	6.049153e-05
-4.195000e+00	6.054846e-05
-4.192500e+00	6.060548e-05
-4.190000e+00	6.066259e-05
-4.187500e+00	6.071979e-05
-4.185000e+00	6.077708e-05
-4.182500e+00	6.083447e-05
-4.180000e+00	6.089195e-05
-4.177500e+00	6.094953e-05
-4.175000e+00	6.100720e-05
-4.172500e+00	6.106496e-05
-4.170000e+00	6.112282e-05
-4.167500e+00	6.118077e-05
-4.165000e+00	6.123881e-05
-4.162500e+00	6.129695e-05
-4.160000e+00	6.135519e-05
-4.157500e+00	6.141352e-05
-4.155000e+00	6.147194e-05
-4.152500e+00	6.153046e-05
-4.150000e+00	6.158908e-05
-4.147500e+00	6.164779e-05
-4.145000e+00	6.170660e-05
-4.142500e+00	6.176551e-05
-4.140000e+00	6.182451e-05
-4.137500e+00	6.188361e-05
-4.135000e+00	6.194281e-05
-4.132500e+00	6.200210e-05
-4.130000e+00	6.206149e-05
-4.127500e+00	6.212098e-05
-4.125000e+00	6.218057e-05
-4.122500e+00	6.224025e-05
-4.120000e+00	6.230004e-05
-4.117500e+00	6.235992e-05
-4.115000e+00	6.241990e-05
-4.112500e+00	6.247998e-05
-4.110000e+00	6.254016e-05
-4.107500e+00	6.260044e-05
-4.105000e+00	6.266083e-05
-4.102500e+00	6.272131e-05
-4.100000e+00	6.278189e-05
-4.097500e+00	6.284257e-05
-4.095000e+00	6.290335e-05
-4.092500e+00	6.296423e-05
-4.090000e+00	6.302522e-05
-4.087500e+00	6.308631e-05
-4.085000e+00	6.314749e-05
-4.082500e+00	6.320879e-05
-4.080000e+00	6.327018e-05
-4.077500e+00	6.333167e-05
-4.075000e+00	6.339327e-05
-4.072500e+00	6.345497e-05
-4.070000e+00	6.351678e-05
-4.067500e+00	6.357869e-05
-4.065000e+00	6.364070e-05
-4.062500e+00	6.370282e-05
-4.060000e+00	6.376504e-05
-4.057500e+00	6.382736e-05
-4.055000e+00	6.388979e-05
-4.052500e+00	6.395233e-05
-4.050000e+00	6.401497e-05
-4.047500e+00	6.407772e-05
-4.045000e+00	6.414057e-05
-4.042500e+00	6.420353e-05
-4.040000e+00	6.426659e-05
-4.037500e+00	6.432976e-05
-4.035000e+00	6.439304e-05
-4.032500e+00	6.445643e-05
-4.030000e+00	6.451992e-05
