#omega	spectral weight
-1.000000e+01	4.717251e-04
-9.950000e+00	4.747693e-04
-9.900000e+00	4.778440e-04
-9.850000e+00	4.809497e-04
-9.800000e+00	4.840868e-04
-9.750000e+00	4.872557e-04
-9.700000e+00	4.904570e-04
-9.650000e+00	4.936910e-04
-9.600000e+00	4.969582e-04
-9.550000e+00	5.002590e-04
-9.500000e+00	5.035940e-04
-9.450000e+00	5.069637e-04
-9.400000e+00	5.103685e-04
-9.350000e+00	5.138090e-04
-9.300000e+00	5.172856e-04
-9.250000e+00	5.207988e-04
-9.200000e+00	5.243493e-04
-9.150000e+00	5.279376e-04
-9.100000e+00	5.315641e-04
-9.050000e+00	5.352296e-04
-9.000000e+00	5.389345e-04
-8.950000e+00	5.426794e-04
-8.900000e+00	5.464650e-04
-8.850000e+00	5.502918e-04
-8.800000e+00	5.541605e-04
-8.750000e+00	5.580716e-04
-8.700000e+00	5.620259e-04
-8.650000e+00	5.660240e-04
-8.600000e+00	5.700666e-04
-8.550000e+00	5.741543e-04
-8.500000e+00	5.782879e-04
-8.450000e+00	5.824681e-04
-8.400000e+00	5.866955e-04
-8.350000e+00	5.909709e-04
-8.300000e+00	5.952951e-04
-8.250000e+00	5.996689e-04
-8.200000e+00	6.040930e-04
-8.150000e+00	6.085683e-04
-8.100000e+00	6.130954e-04
-8.050000e+00	6.176754e-04
-8.000000e+00	6.223090e-04
-7.950000e+00	6.269971e-04
-7.900000e+00	6.317407e-04
-7.850000e+00	6.365405e-04
-7.800000e+00	6.413975e-04
-7.750000e+00	6.463127e-04
-7.700000e+00	6.512871e-04
-7.650000e+00	6.563216e-04
-7.600000e+00	6.614172e-04
-7.550000e+00	6.665749e-04
-7.500000e+00	6.717959e-04
-7.450000e+00	6.770811e-04
-7.400000e+00	6.824317e-04
-7.350000e+00	6.878489e-04
-7.300000e+00	6.933336e-04
-7.250000e+00	6.988872e-04
-7.200000e+00	7.045108e-04
-7.150000e+00	7.102057e-04
-7.100000e+00	7.159730e-04
-7.050000e+00	7.218141e-04
-7.000000e+00	7.277303e-04
-6.950000e+00	7.337230e-04
-6.900000e+00	7.397934e-04
-6.850000e+00	7.459430e-04
-6.800000e+00	7.521732e-04
-6.750000e+00	7.584856e-04
-6.700000e+00	7.648815e-04
-6.650000e+00	7.713626e-04
-6.600000e+00	7.779304e-04
-6.550000e+00	7.845866e-04
-6.500000e+00	7.913327e-04
-6.450000e+00	7.981705e-04
-6.400000e+00	8.051017e-04
-6.350000e+00	8.121280e-04
-6.300000e+00	8.192514e-04
-6.250000e+00	8.264736e-04
-6.200000e+00	8.337966e-04
-6.150000e+00	8.412224e-04
-6.100000e+00	8.487528e-04
-6.050000e+00	8.563901e-04
-6.000000e+00	8.641362e-04
-5.950000e+00	8.719934e-04
-5.900000e+00	8.799639e-04
-5.850000e+00	8.880500e-04
-5.800000e+00	8.962539e-04
-5.750000e+00	9.045781e-04
-5.700000e+00	9.130250e-04
-5.650000e+00	9.215972e-04
-5.600000e+00	9.302973e-04
-5.550000e+00	9.391279e-04
-5.500000e+00	9.480917e-04
-5.450000e+00	9.571915e-04
-5.400000e+00	9.664303e-04
-5.350000e+00	9.758110e-04
-5.300000e+00	9.853365e-04
-5.250000e+00	9.950101e-04
-5.200000e+00	1.004835e-03
-5.150000e+00	1.014814e-03
-5.100000e+00	1.024952e-03
-5.050000e+00	1.035251e-03
-5.000000e+00	1.045715e-03
-4.950000e+00	1.056347e-03
-4.900000e+00	1.067152e-03
-4.850000e+00	1.078134e-03
-4.800000e+00	1.089296e-03
-4.750000e+00	1.100643e-03
-4.700000e+00	1.112178e-03
-4.650000e+00	1.123907e-03
-4.600000e+00	1.135834e-03
-4.550000e+00	1.147963e-03
-4.500000e+00	1.160299e-03
-4.450000e+00	1.172848e-03
-4.400000e+00	1.185614e-03
-4.350000e+00	1.198602e-03
-4.300000e+00	1.211819e-03
-4.250000e+00	1.225269e-03
-4.200000e+00	1.238958e-03
-4.150000e+00	1.252893e-03
-4.100000e+00	1.267080e-03
-4.050000e+00	1.281524e-03
-4.000000e+00	1.296233e-03
-3.950000e+00	1.311214e-03
-3.900000e+00	1.326472e-03
-3.850000e+00	1.342016e-03
-3.800000e+00	1.357853e-03
-3.750000e+00	1.373990e-03
-3.700000e+00	1.390436e-03
-3.650000e+00	1.407200e-03
-3.600000e+00	1.424288e-03
-3.550000e+00	1.441712e-03
-3.500000e+00	1.459478e-03
-3.450000e+00	1.477598e-03
-3.400000e+00	1.496081e-03
-3.350000e+00	1.514937e-03
-3.300000e+00	1.534176e-03
-3.250000e+00	1.553811e-03
-3.200000e+00	1.573851e-03
-3.150000e+00	1.594309e-03
-3.100000e+00	1.615196e-03
-3.050000e+00	1.636527e-03
-3.000000e+00	1.658313e-03
-2.950000e+00	1.680569e-03
-2.900000e+00	1.703308e-03
-2.850000e+00	1.726546e-03
-2.800000e+00	1.750298e-03
-2.750000e+00	1.774579e-03
-2.700000e+00	1.799406e-03
-2.650000e+00	1.824797e-03
-2.600000e+00	1.850770e-03
-2.550000e+00	1.877342e-03
-2.500000e+00	1.904534e-03
-2.450000e+00	1.932366e-03
-2.400000e+00	1.960859e-03
-2.350000e+00	1.990035e-03
-2.300000e+00	2.019918e-03
-2.250000e+00	2.050530e-03
-2.200000e+00	2.081897e-03
-2.150000e+00	2.114046e-03
-2.100000e+00	2.147003e-03
-2.050000e+00	2.180797e-03
-2.000000e+00	2.215458e-03
-1.950000e+00	2.251017e-03
-1.900000e+00	2.287507e-03
-1.850000e+00	2.324963e-03
-1.800000e+00	2.363419e-03
-1.750000e+00	2.402913e-03
-1.700000e+00	2.443485e-03
-1.650000e+00	2.485177e-03
-1.600000e+00	2.528030e-03
-1.550000e+00	2.572092e-03
-1.500000e+00	2.617409e-03
-1.450000e+00	2.664032e-03
-1.400000e+00	2.712014e-03
-1.350000e+00	2.761409e-03
-1.300000e+00	2.812278e-03
-1.250000e+00	2.864681e-03
-1.200000e+00	2.918683e-03
-1.150000e+00	2.974353e-03
-1.100000e+00	3.031762e-03
-1.050000e+00	3.090988e-03
-1.000000e+00	3.152110e-03
-9.500000e-01	3.215215e-03
-9.000000e-01	3.280391e-03
-8.500000e-01	3.347734e-03
-8.000000e-01	3.417346e-03
-7.500000e-01	3.489333e-03
-7.000000e-01	3.563809e-03
-6.500000e-01	3.640895e-03
-6.000000e-01	3.720718e-03
-5.500000e-01	3.803414e-03
-5.000000e-01	3.889129e-03
-4.500000e-01	3.978016e-03
-4.000000e-01	4.070241e-03
-3.500000e-01	4.165978e-03
-3.000000e-01	4.265414e-03
-2.500000e-01	4.368750e-03
-2.000000e-01	4.476199e-03
-1.500000e-01	4.587990e-03
-1.000000e-01	4.704368e-03
-5.000000e-02	4.825597e-03
1.421085e-13	4.951959e-03
5.000000e-02	5.083757e-03
1.000000e-01	5.221319e-03
1.500000e-01	5.364995e-03
2.000000e-01	5.515166e-03
2.500000e-01	5.672240e-03
3.000000e-01	5.836662e-03
3.500000e-01	6.008909e-03
4.000000e-01	6.189502e-03
4.500000e-01	6.379004e-03
5.000000e-01	6.578027e-03
5.500000e-01	6.787239e-03
6.000000e-01	7.007365e-03
6.500000e-01	7.239199e-03
7.000000e-01	7.483607e-03
7.500000e-01	7.741538e-03
8.000000e-01	8.014034e-03
8.500000e-01	8.302238e-03
9.000000e-01	8.607410e-03
9.500000e-01	8.930939e-03
1.000000e+00	9.274358e-03
1.050000e+00	9.639368e-03
1.100000e+00	1.002785e-02
