#omega	spectral weight
-1.000000e+01	3.975917e-06
-9.999500e+00	3.976270e-06
-9.999000e+00	3.976623e-06
-9.998500e+00	3.976976e-06
-9.998000e+00	3.977330e-06
-9.997500e+00	3.977683e-06
-9.997000e+00	3.978036e-06
-9.996500e+00	3.978390e-06
-9.996000e+00	3.978743e-06
-9.995500e+00	3.979097e-06
-9.995000e+00	3.979451e-06
-9.994500e+00	3.979804e-06
-9.994000e+00	3.980158e-06
-9.993500e+00	3.980512e-06
-9.993000e+00	3.980866e-06
-9.992500e+00	3.981220e-06
-9.992000e+00	3.981574e-06
-9.991500e+00	3.981928e-06
-9.991000e+00	3.982282e-06
-9.990500e+00	3.982636e-06
-9.990000e+00	3.982990e-06
-9.989500e+00	3.983344e-06
-9.989000e+00	3.983698e-06
-9.988500e+00	3.984053e-06
-9.988000e+00	3.984407e-06
-9.987500e+00	3.984761e-06
-9.987000e+00	3.985116e-06
-9.986500e+00	3.985470e-06
-9.986000e+00	3.985825e-06
-9.985500e+00	3.986179e-06
-9.985000e+00	3.986534e-06
-9.984500e+00	3.986889e-06
-9.984000e+00	3.987243e-06
-9.983500e+00	3.987598e-06
-9.983000e+00	3.987953e-06
-9.982500e+00	3.988308e-06
-9.982000e+00	3.988663e-06
-9.981500e+00	3.989018e-06
-9.981000e+00	3.989373e-06
-9.980500e+00	3.989728e-06
-9.980000e+00	3.990083e-06
-9.979500e+00	3.990438e-06
-9.979000e+00	3.990794e-06
-9.978500e+00	3.991149e-06
-9.978000e+00	3.991504e-06
-9.977500e+00	3.991860e-06
-9.977000e+00	3.992215e-06
-9.976500e+00	3.992571e-06
-9.976000e+00	3.992926e-06
-9.975500e+00	3.993282e-06
-9.975000e+00	3.993638e-06
-9.974500e+00	3.993993e-06
-9.974000e+00	3.994349e-06
-9.973500e+00	3.994705e-06
-9.973000e+00	3.995061e-06
-9.972500e+00	3.995417e-06
-9.972000e+00	3.995773e-06
-9.971500e+00	3.996129e-06
-9.971000e+00	3.996485e-06
-9.970500e+00	3.996841e-06
-9.970000e+00	3.997197e-06
-9.969500e+00	3.997553e-06
-9.969000e+00	3.997909e-06
-9.968500e+00	3.998266e-06
-9.968000e+00	3.998622e-06
-9.967500e+00	3.998978e-06
-9.967000e+00	3.999335e-06
-9.966500e+00	3.999691e-06
-9.966000e+00	4.000048e-06
-9.965500e+00	4.000405e-06
-9.965000e+00	4.000761e-06
-9.964500e+00	4.001118e-06
-9.964000e+00	4.001475e-06
-9.963500e+00	4.001832e-06
-9.963000e+00	4.002189e-06
-9.962500e+00	4.002545e-06
-9.962000e+00	4.002902e-06
-9.961500e+00	4.003260e-06
-9.961000e+00	4.003617e-06
-9.960500e+00	4.003974e-06
-9.960000e+00	4.004331e-06
-9.959500e+00	4.004688e-06
-9.959000e+00	4.005045e-06
-9.958500e+00	4.005403e-06
-9.958000e+00	4.005760e-06
-9.957500e+00	4.006118e-06
-9.957000e+00	4.006475e-06
-9.956500e+00	4.006833e-06
-9.956000e+00	4.007190e-06
-9.955500e+00	4.007548e-06
-9.955000e+00	4.007906e-06
-9.954500e+00	4.008263e-06
-9.954000e+00	4.008621e-06
-9.953500e+00	4.008979e-06
-9.953000e+00	4.009337e-06
-9.952500e+00	4.009695e-06
-9.952000e+00	4.010053e-06
-9.951500e+00	4.010411e-06
-9.951000e+00	4.010769e-06
-9.950500e+00	4.011127e-06
-9.950000e+00	4.011485e-06
-9.949500e+00	4.011844e-06
-9.949000e+00	4.012202e-06
-9.948500e+00	4.012560e-06
-9.948000e+00	4.012919e-06
-9.947500e+00	4.013277e-06
-9.947000e+00	4.013636e-06
-9.946500e+00	4.013994e-06
-9.946000e+00	4.014353e-06
-9.945500e+00	4.014712e-06
-9.945000e+00	4.015070e-06
-9.944500e+00	4.015429e-06
-9.944000e+00	4.015788e-06
-9.943500e+00	4.016147e-06
-9.943000e+00	4.016506e-06
-9.942500e+00	4.016865e-06
-9.942000e+00	4.017224e-06
-9.941500e+00	4.017583e-06
-9.941000e+00	4.017942e-06
-9.940500e+00	4.018301e-06
-9.940000e+00	4.018660e-06
-9.939500e+00	4.019020e-06
-9.939000e+00	4.019379e-06
-9.938500e+00	4.019738e-06
-9.938000e+00	4.020098e-06
-9.937500e+00	4.020457e-06
-9.937000e+00	4.020817e-06
-9.936500e+00	4.021176e-06
-9.936000e+00	4.021536e-06
-9.935500e+00	4.021896e-06
-9.935000e+00	4.022255e-06
-9.934500e+00	4.022615e-06
-9.934000e+00	4.022975e-06
-9.933500e+00	4.023335e-06
-9.933000e+00	4.023695e-06
-9.932500e+00	4.024055e-06
-9.932000e+00	4.024415e-06
-9.931500e+00	4.024775e-06
-9.931000e+00	4.025135e-06
-9.930500e+00	4.025496e-06
-9.930000e+00	4.025856e-06
-9.929500e+00	4.026216e-06
-9.929000e+00	4.026576e-06
-9.928500e+00	4.026937e-06
-9.928000e+00	4.027297e-06
-9.927500e+00	4.027658e-06
-9.927000e+00	4.028018e-06
-9.926500e+00	4.028379e-06
-9.926000e+00	4.028740e-06
-9.925500e+00	4.029100e-06
-9.925000e+00	4.029461e-06
-9.924500e+00	4.029822e-06
-9.924000e+00	4.030183e-06
-9.923500e+00	4.030544e-06
-9.923000e+00	4.030905e-06
-9.922500e+00	4.031266e-06
-9.922000e+00	4.031627e-06
-9.921500e+00	4.031988e-06
-9.921000e+00	4.032349e-06
-9.920500e+00	4.032711e-06
-9.920000e+00	4.033072e-06
-9.919500e+00	4.033433e-06
-9.919000e+00	4.033795e-06
-9.918500e+00	4.034156e-06
-9.918000e+00	4.034518e-06
-9.917500e+00	4.034879e-06
-9.917000e+00	4.035241e-06
-9.916500e+00	4.035603e-06
-9.916000e+00	4.035964e-06
-9.915500e+00	4.036326e-06
-9.915000e+00	4.036688e-06
-9.914500e+00	4.037050e-06
-9.914000e+00	4.037412e-06
-9.913500e+00	4.037774e-06
-9.913000e+00	4.038136e-06
-9.912500e+00	4.038498e-06
-9.912000e+00	4.038860e-06
-9.911500e+00	4.039222e-06
-9.911000e+00	4.039584e-06
-9.910500e+00	4.039947e-06
-9.910000e+00	4.040309e-06
-9.909500e+00	4.040671e-06
-9.909000e+00	4.041034e-06
-9.908500e+00	4.041396e-06
-9.908000e+00	4.041759e-06
-9.907500e+00	4.042121e-06
-9.907000e+00	4.042484e-06
-9.906500e+00	4.042847e-06
-9.906000e+00	4.043209e-06
-9.905500e+00	4.043572e-06
-9.905000e+00	4.043935e-06
-9.904500e+00	4.044298e-06
-9.904000e+00	4.044661e-06
-9.903500e+00	4.045024e-06
-9.903000e+00	4.045387e-06
-9.902500e+00	4.045750e-06
-9.902000e+00	4.046113e-06
-9.901500e+00	4.046477e-06
-9.901000e+00	4.046840e-06
-9.900500e+00	4.047203e-06
-9.900000e+00	4.047567e-06
-9.899500e+00	4.047930e-06
-9.899000e+00	4.048294e-06
-9.898500e+00	4.048657e-06
-9.898000e+00	4.049021e-06
-9.897500e+00	4.049384e-06
-9.897000e+00	4.049748e-06
-9.896500e+00	4.050112e-06
-9.896000e+00	4.050476e-06
-9.895500e+00	4.050839e-06
-9.895000e+00	4.051203e-06
-9.894500e+00	4.051567e-06
-9.894000e+00	4.051931e-06
-9.893500e+00	4.052295e-06
-9.893000e+00	4.052659e-06
-9.892500e+00	4.053024e-06
-9.892000e+00	4.053388e-06
-9.891500e+00	4.053752e-06
-9.891000e+00	4.054116e-06
-9.890500e+00	4.054481e-06
-9.890000e+00	4.054845e-06
-9.889500e+00	4.055210e-06
-9.889000e+00	4.055574e-06
-9.888500e+00	4.055939e-06
-9.888000e+00	4.056304e-06
-9.887500e+00	4.056668e-06
-9.887000e+00	4.057033e-06
-9.886500e+00	4.057398e-06
-9.886000e+00	4.057763e-06
-9.885500e+00	4.058128e-06
-9.885000e+00	4.058492e-06
-9.884500e+00	4.058857e-06
-9.884000e+00	4.059223e-06
-9.883500e+00	4.059588e-06
-9.883000e+00	4.059953e-06
-9.882500e+00	4.060318e-06
-9.882000e+00	4.060683e-06
-9.881500e+00	4.061049e-06
-9.881000e+00	4.061414e-06
-9.880500e+00	4.061779e-06
-9.880000e+00	4.062145e-06
-9.879500e+00	4.062510e-06
-9.879000e+00	4.062876e-06
-9.878500e+00	4.063242e-06
-9.878000e+00	4.063607e-06
-9.877500e+00	4.063973e-06
-9.877000e+00	4.064339e-06
-9.876500e+00	4.064705e-06
-9.876000e+00	4.065071e-06
-9.875500e+00	4.065437e-06
-9.875000e+00	4.065803e-06
-9.874500e+00	4.066169e-06
-9.874000e+00	4.066535e-06
-9.873500e+00	4.066901e-06
-9.873000e+00	4.067267e-06
-9.872500e+00	4.067633e-06
-9.872000e+00	4.068000e-06
-9.871500e+00	4.068366e-06
-9.871000e+00	4.068733e-06
-9.870500e+00	4.069099e-06
-9.870000e+00	4.069466e-06
-9.869500e+00	4.069832e-06
-9.869000e+00	4.070199e-06
-9.868500e+00	4.070566e-06
-9.868000e+00	4.070932e-06
-9.867500e+00	4.071299e-06
-9.867000e+00	4.071666e-06
-9.866500e+00	4.072033e-06
-9.866000e+00	4.072400e-06
-9.865500e+00	4.072767e-06
-9.865000e+00	4.073134e-06
-9.864500e+00	4.073501e-06
-9.864000e+00	4.073868e-06
-9.863500e+00	4.074235e-06
-9.863000e+00	4.074603e-06
-9.862500e+00	4.074970e-06
-9.862000e+00	4.075337e-06
-9.861500e+00	4.075705e-06
-9.861000e+00	4.076072e-06
-9.860500e+00	4.076440e-06
-9.860000e+00	4.076808e-06
-9.859500e+00	4.077175e-06
-9.859000e+00	4.077543e-06
-9.858500e+00	4.077911e-06
-9.858000e+00	4.078278e-06
-9.857500e+00	4.078646e-06
-9.857000e+00	4.079014e-06
-9.856500e+00	4.079382e-06
-9.856000e+00	4.079750e-06
-9.855500e+00	4.080118e-06
-9.855000e+00	4.080486e-06
-9.854500e+00	4.080855e-06
-9.854000e+00	4.081223e-06
-9.853500e+00	4.081591e-06
-9.853000e+00	4.081960e-06
-9.852500e+00	4.082328e-06
-9.852000e+00	4.082696e-06
-9.851500e+00	4.083065e-06
-9.851000e+00	4.083433e-06
-9.850500e+00	4.083802e-06
-9.850000e+00	4.084171e-06
-9.849500e+00	4.084539e-06
-9.849000e+00	4.084908e-06
-9.848500e+00	4.085277e-06
-9.848000e+00	4.085646e-06
-9.847500e+00	4.086015e-06
-9.847000e+00	4.086384e-06
-9.846500e+00	4.086753e-06
-9.846000e+00	4.087122e-06
-9.845500e+00	4.087491e-06
-9.845000e+00	4.087860e-06
-9.844500e+00	4.088230e-06
-9.844000e+00	4.088599e-06
-9.843500e+00	4.088968e-06
-9.843000e+00	4.089338e-06
-9.842500e+00	4.089707e-06
-9.842000e+00	4.090077e-06
-9.841500e+00	4.090446e-06
-9.841000e+00	4.090816e-06
-9.840500e+00	4.091185e-06
-9.840000e+00	4.091555e-06
-9.839500e+00	4.091925e-06
-9.839000e+00	4.092295e-06
-9.838500e+00	4.092665e-06
-9.838000e+00	4.093035e-06
-9.837500e+00	4.093405e-06
-9.837000e+00	4.093775e-06
-9.836500e+00	4.094145e-06
-9.836000e+00	4.094515e-06
-9.835500e+00	4.094885e-06
-9.835000e+00	4.095256e-06
-9.834500e+00	4.095626e-06
-9.834000e+00	4.095996e-06
-9.833500e+00	4.096367e-06
-9.833000e+00	4.096737e-06
-9.832500e+00	4.097108e-06
-9.832000e+00	4.097478e-06
-9.831500e+00	4.097849e-06
-9.831000e+00	4.098220e-06
-9.830500e+00	4.098590e-06
-9.830000e+00	4.098961e-06
-9.829500e+00	4.099332e-06
