#omega	spectral weight
-1.000000e+01	8.888582e-04
-9.870000e+00	9.076236e-04
-9.740000e+00	9.270236e-04
-9.610000e+00	9.470885e-04
-9.480000e+00	9.678504e-04
-9.350000e+00	9.893436e-04
-9.220000e+00	1.011604e-03
-9.090000e+00	1.034672e-03
-8.960000e+00	1.058587e-03
-8.830000e+00	1.083395e-03
-8.700000e+00	1.109141e-03
-8.570000e+00	1.135878e-03
-8.440000e+00	1.163658e-03
-8.310000e+00	1.192540e-03
-8.180000e+00	1.222585e-03
-8.050000e+00	1.253861e-03
-7.920000e+00	1.286440e-03
-7.790000e+00	1.320398e-03
-7.660000e+00	1.355818e-03
-7.530000e+00	1.392791e-03
-7.400000e+00	1.431415e-03
-7.270000e+00	1.471792e-03
-7.140000e+00	1.514039e-03
-7.010000e+00	1.558279e-03
-6.880000e+00	1.604645e-03
-6.750000e+00	1.653285e-03
-6.620000e+00	1.704359e-03
-6.490000e+00	1.758039e-03
-6.360000e+00	1.814519e-03
-6.230000e+00	1.874006e-03
-6.100000e+00	1.936732e-03
-5.970000e+00	2.002948e-03
-5.840000e+00	2.072935e-03
-5.710000e+00	2.147000e-03
-5.580000e+00	2.225486e-03
-5.450000e+00	2.308773e-03
-5.320000e+00	2.397282e-03
-5.190000e+00	2.491485e-03
-5.060000e+00	2.591911e-03
-4.930000e+00	2.699150e-03
-4.800000e+00	2.813869e-03
-4.670000e+00	2.936819e-03
-4.540000e+00	3.068851e-03
-4.410000e+00	3.210933e-03
-4.280000e+00	3.364166e-03
-4.150000e+00	3.529812e-03
-4.020000e+00	3.709320e-03
-3.890000e+00	3.904361e-03
-3.760000e+00	4.116870e-03
-3.630000e+00	4.349101e-03
-3.500000e+00	4.603688e-03
-3.370000e+00	4.883729e-03
-3.240000e+00	5.192884e-03
-3.110000e+00	5.535503e-03
-2.980000e+00	5.916792e-03
-2.850000e+00	6.343016e-03
-2.720000e+00	6.821773e-03
-2.590000e+00	7.362344e-03
-2.460000e+00	7.976159e-03
-2.330000e+00	8.677414e-03
-2.200000e+00	9.483905e-03
-2.070000e+00	1.041817e-02
-1.940000e+00	1.150903e-02
-1.810000e+00	1.279381e-02
-1.680000e+00	1.432139e-02
-1.550000e+00	1.615666e-02
-1.420000e+00	1.838689e-02
-1.290000e+00	2.113114e-02
-1.160000e+00	2.455412e-02
-1.030000e+00	2.888669e-02
-9.000000e-01	3.445577e-02
-7.700000e-01	4.172621e-02
-6.400000e-01	5.135249e-02
-5.100000e-01	6.421913e-02
-3.800000e-01	8.138535e-02
-2.500000e-01	1.036820e-01
-1.200000e-01	1.304258e-01
1.000000e-02	1.569212e-01
1.400000e-01	1.732165e-01
2.700000e-01	1.703287e-01
4.000000e-01	1.502743e-01
5.300000e-01	1.235838e-01
6.600000e-01	9.879553e-02
7.900000e-01	7.908574e-02
9.200000e-01	6.449663e-02
1.050000e+00	5.410616e-02
1.180000e+00	4.694999e-02
1.310000e+00	4.221869e-02
1.440000e+00	3.916302e-02
1.570000e+00	3.699809e-02
1.700000e+00	3.512382e-02
1.830000e+00	3.349343e-02
1.960000e+00	3.240969e-02
2.090000e+00	3.193882e-02
2.220000e+00	3.169723e-02
2.350000e+00	3.121932e-02
2.480000e+00	3.046056e-02
2.610000e+00	2.966656e-02
2.740000e+00	2.900336e-02
2.870000e+00	2.853703e-02
3.000000e+00	2.816514e-02
3.130000e+00	2.762753e-02
3.260000e+00	2.690593e-02
3.390000e+00	2.634017e-02
3.520000e+00	2.620083e-02
3.650000e+00	2.638358e-02
3.780000e+00	2.652880e-02
3.910000e+00	2.646205e-02
4.040000e+00	2.642281e-02
4.170000e+00	2.675156e-02
4.300000e+00	2.756157e-02
4.430000e+00	2.870278e-02
4.560000e+00	2.995659e-02
4.690000e+00	3.133305e-02
4.820000e+00	3.309668e-02
4.950000e+00	3.551585e-02
5.080000e+00	3.873294e-02
5.210000e+00	4.283658e-02
5.340000e+00	4.802023e-02
5.470000e+00	5.466874e-02
5.600000e+00	6.332878e-02
5.730000e+00	7.471301e-02
5.860000e+00	8.979489e-02
5.990000e+00	1.099457e-01
6.120000e+00	1.370611e-01
6.250000e+00	1.735473e-01
6.380000e+00	2.217427e-01
6.510000e+00	2.817285e-01
6.640000e+00	3.462180e-01
6.770000e+00	3.951914e-01
6.900000e+00	4.035624e-01
7.030000e+00	3.660780e-01
7.160000e+00	3.038316e-01
7.290000e+00	2.406308e-01
7.420000e+00	1.878532e-01
7.550000e+00	1.472354e-01
7.680000e+00	1.168371e-01
7.810000e+00	9.414534e-02
7.940000e+00	7.705414e-02
8.070000e+00	6.400384e-02
8.200000e+00	5.388668e-02
8.330000e+00	4.592395e-02
8.460000e+00	3.956614e-02
8.590000e+00	3.442152e-02
8.720000e+00	3.020722e-02
8.850000e+00	2.671611e-02
8.980000e+00	2.379441e-02
9.110000e+00	2.132636e-02
9.240000e+00	1.922374e-02
9.370000e+00	1.741848e-02
9.500000e+00	1.585745e-02
9.630000e+00	1.449876e-02
9.760000e+00	1.330905e-02
9.890000e+00	1.226150e-02
1.002000e+01	1.133438e-02
1.015000e+01	1.050993e-02
1.028000e+01	9.773537e-03
1.041000e+01	9.113070e-03
1.054000e+01	8.518426e-03
1.067000e+01	7.981116e-03
1.080000e+01	7.493975e-03
1.093000e+01	7.050921e-03
1.106000e+01	6.646767e-03
1.119000e+01	6.277063e-03
1.132000e+01	5.937982e-03
1.145000e+01	5.626209e-03
1.158000e+01	5.338870e-03
1.171000e+01	5.073458e-03
1.184000e+01	4.827780e-03
1.197000e+01	4.599912e-03
1.210000e+01	4.388158e-03
1.223000e+01	4.191020e-03
1.236000e+01	4.007171e-03
1.249000e+01	3.835432e-03
1.262000e+01	3.674751e-03
1.275000e+01	3.524190e-03
1.288000e+01	3.382907e-03
1.301000e+01	3.250147e-03
1.314000e+01	3.125232e-03
1.327000e+01	3.007547e-03
1.340000e+01	2.896540e-03
1.353000e+01	2.791708e-03
1.366000e+01	2.692598e-03
1.379000e+01	2.598794e-03
1.392000e+01	2.509920e-03
1.405000e+01	2.425633e-03
1.418000e+01	2.345619e-03
1.431000e+01	2.269589e-03
1.444000e+01	2.197281e-03
1.457000e+01	2.128453e-03
1.470000e+01	2.062881e-03
1.483000e+01	2.000361e-03
