#omega	spectral weight
-1.000000e+01	2.524287e-04
-9.950000e+00	2.542047e-04
-9.900000e+00	2.560016e-04
-9.850000e+00	2.578196e-04
-9.800000e+00	2.596592e-04
-9.750000e+00	2.615207e-04
-9.700000e+00	2.634045e-04
-9.650000e+00	2.653111e-04
-9.600000e+00	2.672408e-04
-9.550000e+00	2.691941e-04
-9.500000e+00	2.711714e-04
-9.450000e+00	2.731732e-04
-9.400000e+00	2.751999e-04
-9.350000e+00	2.772519e-04
-9.300000e+00	2.793299e-04
-9.250000e+00	2.814343e-04
-9.200000e+00	2.835655e-04
-9.150000e+00	2.857242e-04
-9.100000e+00	2.879108e-04
-9.050000e+00	2.901260e-04
-9.000000e+00	2.923702e-04
-8.950000e+00	2.946442e-04
-8.900000e+00	2.969484e-04
-8.850000e+00	2.992835e-04
-8.800000e+00	3.016502e-04
-8.750000e+00	3.040491e-04
-8.700000e+00	3.064810e-04
-8.650000e+00	3.089464e-04
-8.600000e+00	3.114462e-04
-8.550000e+00	3.139810e-04
-8.500000e+00	3.165518e-04
-8.450000e+00	3.191591e-04
-8.400000e+00	3.218040e-04
-8.350000e+00	3.244871e-04
-8.300000e+00	3.272095e-04
-8.250000e+00	3.299720e-04
-8.200000e+00	3.327755e-04
-8.150000e+00	3.356210e-04
-8.100000e+00	3.385096e-04
-8.050000e+00	3.414422e-04
-8.000000e+00	3.444199e-04
-7.950000e+00	3.474439e-04
-7.900000e+00	3.505153e-04
-7.850000e+00	3.536353e-04
-7.800000e+00	3.568050e-04
-7.750000e+00	3.600260e-04
-7.700000e+00	3.632993e-04
-7.650000e+00	3.666265e-04
-7.600000e+00	3.700090e-04
-7.550000e+00	3.734482e-04
-7.500000e+00	3.769458e-04
-7.450000e+00	3.805033e-04
-7.400000e+00	3.841225e-04
-7.350000e+00	3.878050e-04
-7.300000e+00	3.915528e-04
-7.250000e+00	3.953677e-04
-7.200000e+00	3.992517e-04
-7.150000e+00	4.032069e-04
-7.100000e+00	4.072356e-04
-7.050000e+00	4.113398e-04
-7.000000e+00	4.155221e-04
-6.950000e+00	4.197849e-04
-6.900000e+00	4.241308e-04
-6.850000e+00	4.285626e-04
-6.800000e+00	4.330831e-04
-6.750000e+00	4.376953e-04
-6.700000e+00	4.424024e-04
-6.650000e+00	4.472076e-04
-6.600000e+00	4.521146e-04
-6.550000e+00	4.571269e-04
-6.500000e+00	4.622485e-04
-6.450000e+00	4.674834e-04
-6.400000e+00	4.728359e-04
-6.350000e+00	4.783106e-04
-6.300000e+00	4.839124e-04
-6.250000e+00	4.896463e-04
-6.200000e+00	4.955177e-04
-6.150000e+00	5.015324e-04
-6.100000e+00	5.076965e-04
-6.050000e+00	5.140165e-04
-6.000000e+00	5.204992e-04
-5.950000e+00	5.271519e-04
-5.900000e+00	5.339827e-04
-5.850000e+00	5.409997e-04
-5.800000e+00	5.482120e-04
-5.750000e+00	5.556291e-04
-5.700000e+00	5.632613e-04
-5.650000e+00	5.711197e-04
-5.600000e+00	5.792162e-04
-5.550000e+00	5.875634e-04
-5.500000e+00	5.961753e-04
-5.450000e+00	6.050666e-04
-5.400000e+00	6.142536e-04
-5.350000e+00	6.237536e-04
-5.300000e+00	6.335857e-04
-5.250000e+00	6.437704e-04
-5.200000e+00	6.543303e-04
-5.150000e+00	6.652898e-04
-5.100000e+00	6.766759e-04
-5.050000e+00	6.885180e-04
-5.000000e+00	7.008485e-04
-4.950000e+00	7.137030e-04
-4.900000e+00	7.271208e-04
-4.850000e+00	7.411455e-04
-4.800000e+00	7.558254e-04
-4.750000e+00	7.712142e-04
-4.700000e+00	7.873719e-04
-4.650000e+00	8.043654e-04
-4.600000e+00	8.222702e-04
-4.550000e+00	8.411708e-04
-4.500000e+00	8.611630e-04
-4.450000e+00	8.823551e-04
-4.400000e+00	9.048705e-04
-4.350000e+00	9.288498e-04
-4.300000e+00	9.544546e-04
-4.250000e+00	9.818706e-04
-4.200000e+00	1.011312e-03
-4.150000e+00	1.043030e-03
-4.100000e+00	1.077314e-03
-4.050000e+00	1.114506e-03
-4.000000e+00	1.155010e-03
-3.950000e+00	1.199305e-03
