#omega	spectral weight
-5.000000e+00	1.444697e-04
-4.997500e+00	1.446075e-04
-4.995000e+00	1.447455e-04
-4.992500e+00	1.448838e-04
-4.990000e+00	1.450222e-04
-4.987500e+00	1.451609e-04
-4.985000e+00	1.452998e-04
-4.982500e+00	1.454390e-04
-4.980000e+00	1.455783e-04
-4.977500e+00	1.457179e-04
-4.975000e+00	1.458578e-04
-4.972500e+00	1.459978e-04
-4.970000e+00	1.461381e-04
-4.967500e+00	1.462786e-04
-4.965000e+00	1.464194e-04
-4.962500e+00	1.465603e-04
-4.960000e+00	1.467015e-04
-4.957500e+00	1.468430e-04
-4.955000e+00	1.469847e-04
-4.952500e+00	1.471266e-04
-4.950000e+00	1.472687e-04
-4.947500e+00	1.474111e-04
-4.945000e+00	1.475537e-04
-4.942500e+00	1.476965e-04
-4.940000e+00	1.478396e-04
-4.937500e+00	1.479829e-04
-4.935000e+00	1.481265e-04
-4.932500e+00	1.482703e-04
-4.930000e+00	1.484143e-04
-4.927500e+00	1.485586e-04
-4.925000e+00	1.487031e-04
-4.922500e+00	1.488478e-04
-4.920000e+00	1.489928e-04
-4.917500e+00	1.491381e-04
-4.915000e+00	1.492835e-04
-4.912500e+00	1.494293e-04
-4.910000e+00	1.495752e-04
-4.907500e+00	1.497214e-04
-4.905000e+00	1.498679e-04
-4.902500e+00	1.500146e-04
-4.900000e+00	1.501615e-04
-4.897500e+00	1.503087e-04
-4.895000e+00	1.504561e-04
-4.892500e+00	1.506038e-04
-4.890000e+00	1.507517e-04
-4.887500e+00	1.508999e-04
-4.885000e+00	1.510484e-04
-4.882500e+00	1.511970e-04
-4.880000e+00	1.513460e-04
-4.877500e+00	1.514951e-04
-4.875000e+00	1.516446e-04
-4.872500e+00	1.517943e-04
-4.870000e+00	1.519442e-04
-4.867500e+00	1.520944e-04
-4.865000e+00	1.522448e-04
-4.862500e+00	1.523955e-04
-4.860000e+00	1.525465e-04
-4.857500e+00	1.526977e-04
-4.855000e+00	1.528492e-04
-4.852500e+00	1.530009e-04
-4.850000e+00	1.531529e-04
-4.847500e+00	1.533051e-04
-4.845000e+00	1.534576e-04
-4.842500e+00	1.536104e-04
-4.840000e+00	1.537634e-04
-4.837500e+00	1.539167e-04
-4.835000e+00	1.540702e-04
-4.832500e+00	1.542240e-04
-4.830000e+00	1.543781e-04
-4.827500e+00	1.545325e-04
-4.825000e+00	1.546871e-04
-4.822500e+00	1.548419e-04
-4.820000e+00	1.549971e-04
-4.817500e+00	1.551525e-04
-4.815000e+00	1.553081e-04
-4.812500e+00	1.554641e-04
-4.810000e+00	1.556203e-04
-4.807500e+00	1.557767e-04
-4.805000e+00	1.559335e-04
-4.802500e+00	1.560905e-04
-4.800000e+00	1.562478e-04
